,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.0684,12.4105,13.32195,0.38999999999999996,-16.57,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.71,0.18,12.57,2026-06-18T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-06-19,XIFNX,Equity-Asia Equity,0.28,499.454,,Quarterly,-0.05353,0.38999999999999996,15.0,,,,1.36,,536.135,True,False,False,False,True,False,,4.25,2.58,1.87,2.63,-12.64,-12.25,,,-19.68,1969260,,,,,,,13.82962,-5.58753,-0.71,-0.07,-0.6900000000000001,2026-06-19T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-05-21T00:00:00
1,MFM,-0.0843,5.95041,6.49819,0.03,9.36,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.54,0.04,6.05,2026-06-18T00:00:00,552738106,Aberdeen Municipal Income,2026-06-19,XMFMX,Fixed Income - Municipal-Municipal,32.65,423.288,,Monthly,0.13056,0.03,10.0,5.1532,,,2.83,,686.355,True,True,True,False,False,False,,5.09,7.04,-0.3,-1.18,2.37,2.04,,,11.73,1274450,19.0,,96.6202,,12.56,9.02,5.35128,-9.74132,1.45,1.28,0.97,2026-06-19T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-05-19T00:00:00
2,FAX,-0.0665,12.77419,13.68348,0.16499999999999998,5.14,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.47,-0.01,15.46,2026-06-18T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-06-19,XFAPX,Fixed Income - Taxable-Global Income,39.55,631.924,,Monthly,0.50096,0.16499999999999998,10.0,6.4069,,,4.22,,1119.705,True,False,False,False,True,False,,5.77,9.71,-1.48,0.63,-0.29,2.24,,,8.3,1805150,,,,,7.54,4.71,15.51038,-5.17157,-0.78,-0.8200000000000001,-0.85,2026-06-19T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-05-22T00:00:00
3,IAF,-0.09939999999999999,10.30043,11.43765,0.36,8.37,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.59,0.11,13.98,2026-06-18T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-06-19,XIAFX,Equity-Single-Country Equity,6.83,120.642,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,143.781,True,False,True,False,True,False,,11.65,13.59,5.22,3.31,4.61,5.0,,,10.91,220880,,,,,,,13.23042,-9.9406,0.0,1.2,-0.06,2026-06-19T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-05-21T00:00:00
4,AEF,-0.0812,8.48708,9.23695,0.22999999999999998,90.35,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.96,0.22,11.26,2026-06-18T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-06-19,XAEFX,Equity-Emerging Market Equity,5.78,404.39,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,467.119,True,True,True,False,True,False,,32.73,37.11,9.02,10.91,44.87,44.77,,,102.6,1509350,,,,,,,7.36165,-9.55823,0.99,0.52,0.53,2026-06-19T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-03-24T00:00:00
5,AGD,0.0082,11.7551,11.65992,0.12,28.0,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.35,0.15,12.25,2026-06-18T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-06-19,XAGDX,Equity-Global Equity,1.55,322.567,,Monthly,0.41014,0.12,20.0,,,,1.29,,324.98,True,True,False,False,True,False,,16.34,23.87,7.77,10.92,11.55,12.88,,,36.37,1221630,,,,,,,11.93759,1.97457,-0.26,0.35000000000000003,-0.12,2026-06-19T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-05-21T00:00:00
6,ASGI,-0.0054,12.37668,12.44364,0.22999999999999998,19.79,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,22.18,0.46,22.3,2026-06-18T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-06-19,XAGIX,Fixed Income - Taxable-Global Income,0.97,701.528,,Monthly,0.08556,0.22999999999999998,20.0,,,,2.16,,712.232,True,True,False,False,True,False,,14.87,26.04,8.48,13.36,9.81,13.29,,,39.72,1741000,,,,,,,22.14739,1.5007700000000002,-0.62,-1.12,-1.33,2026-06-19T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-05-21T00:00:00
7,AWP,0.0043,12.51086,12.45675,0.12,13.29,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.56,0.06,11.51,2026-06-18T00:00:00,00302L207,abrdn Global Premier Properties,2026-06-19,XAWPX,Equity-Real Estate,8.04,354.078,,Monthly,0.02621,0.12,20.0,,,,2.27,,383.348,True,False,False,False,True,False,,10.86,15.1,-0.05,0.8200000000000001,8.17,6.92,,,11.76,1193760,,,,,,,11.7663,1.40778,-0.81,0.13,-0.32,2026-06-19T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-05-21T00:00:00
8,HQH,-0.056100000000000004,11.4072,12.08519,0.61,43.6,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,20.19,0.29,21.39,2026-06-18T00:00:00,87911J103,abrdn Healthcare Investors,2026-06-19,XHQHX,Equity-Sector Equity,1.1,1170.83,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1240.419,True,True,True,False,True,False,,14.33,19.85,6.91,6.97,7.36,12.3,,,48.53,1754030,,,,,,,18.29349,-7.79484,1.06,0.25,0.56,2026-06-19T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
9,THQ,0.021400000000000002,11.86161,11.6129,0.18,13.51,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.6,0.05,18.21,2026-06-18T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-06-19,XTHQX,Equity-Sector Equity,22.96,771.12,,Monthly,-0.03549,0.18,20.0,4.2456,,,3.02,,979.952,True,True,True,False,True,False,,5.21,11.83,2.93,4.38,-2.01,2.65,,,15.25,1828710,,,,,7.72,,18.10489,-0.54168,0.87,0.3,0.29,2026-06-19T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-05-21T00:00:00
