,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.07769999999999999,12.48999,13.54167,0.38999999999999996,-16.57,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.52,0.12,12.49,2026-06-16T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-06-16,XIFNX,Equity-Asia Equity,0.28,491.35,,Quarterly,-0.05353,0.38999999999999996,15.0,,,,1.36,,532.723,True,False,False,False,True,False,,4.25,2.58,1.87,2.63,-12.64,-12.25,,,-19.68,1964650,,,,,,,13.87946,-5.56358,-1.25,-0.71,-1.09,2026-06-16T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-05-21T00:00:00
1,MFM,-0.0894,5.96026,6.54545,0.03,9.36,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.5,-0.01,6.04,2026-06-16T00:00:00,552738106,Aberdeen Municipal Income,2026-06-16,XMFMX,Fixed Income - Municipal-Municipal,32.69,420.232,,Monthly,0.13056,0.03,10.0,5.1532,,,2.83,,685.591,True,True,True,False,False,False,,5.09,7.04,-0.3,-1.18,2.37,2.04,,,11.73,1271520,19.0,,96.6202,,12.56,9.02,5.34702,-9.76286,0.92,0.78,0.44,2026-06-16T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-05-19T00:00:00
2,FAX,-0.0643,12.72494,13.5989,0.16499999999999998,5.14,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.56,0.05,15.56,2026-06-16T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-06-16,XFAPX,Fixed Income - Taxable-Global Income,39.45,635.854,,Monthly,0.50096,0.16499999999999998,10.0,6.4069,,,4.22,,1122.325,True,False,False,False,True,False,,5.77,9.71,-1.48,0.63,-0.29,2.24,,,8.3,1800120,,,,,7.54,4.71,15.52567,-5.15634,-0.68,-0.65,-0.65,2026-06-16T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-05-22T00:00:00
3,IAF,-0.10529999999999999,10.10526,11.29412,0.36,8.37,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.75,0.25,14.25,2026-06-16T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-06-16,XIAFX,Equity-Single-Country Equity,6.71,122.175,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,146.369,True,False,False,False,True,False,,11.65,13.59,5.22,3.31,4.61,5.0,,,10.91,220450,,,,,,,13.23877,-9.93845,-0.42,0.47000000000000003,-0.44,2026-06-16T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-05-21T00:00:00
4,AEF,-0.09029999999999999,8.47926,9.32118,0.22999999999999998,90.35,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.870000000000001,-0.15,10.85,2026-06-16T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-06-16,XAEFX,Equity-Emerging Market Equity,5.78,400.736,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,467.525,True,True,True,False,True,False,,32.73,37.11,9.02,10.91,44.87,44.77,,,102.6,1504620,,,,,,,7.31356,-9.58229,0.37,0.05,-0.05,2026-06-16T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-03-24T00:00:00
5,AGD,0.0171,11.71684,11.52,0.12,28.0,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.5,-0.04,12.29,2026-06-16T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-06-16,XAGDX,Equity-Global Equity,1.54,326.484,,Monthly,0.41014,0.12,20.0,,,,1.29,,326.025,True,True,False,False,True,False,,16.34,23.87,7.77,10.92,11.55,12.88,,,36.37,1224870,,,,,,,11.91812,1.93201,-0.05,0.67,0.28,2026-06-16T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-05-21T00:00:00
6,ASGI,-0.014199999999999999,12.22321,12.39892,0.22999999999999998,19.79,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,22.26,-0.28,22.58,2026-06-16T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-06-16,XAGIX,Fixed Income - Taxable-Global Income,0.96,704.058,,Monthly,0.08556,0.22999999999999998,20.0,,,,2.16,,721.088,True,True,False,False,True,False,,14.87,26.04,8.48,13.36,9.81,13.29,,,39.72,1742200,,,,,,,22.12452,1.46075,-0.86,-1.55,-1.7000000000000002,2026-06-16T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-05-21T00:00:00
7,AWP,-0.0017000000000000001,12.2449,12.26576,0.12,13.29,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.74,-0.01,11.76,2026-06-16T00:00:00,00302L207,abrdn Global Premier Properties,2026-06-16,XAWPX,Equity-Real Estate,7.88,359.591,,Monthly,0.02621,0.12,20.0,,,,2.27,,391.006,True,False,False,False,True,False,,10.86,15.1,-0.05,0.8200000000000001,8.17,6.92,,,11.76,1195140,,,,,,,11.76963,1.42792,-1.33,-0.5700000000000001,-0.86,2026-06-16T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-05-21T00:00:00
8,HQH,-0.0417,11.96078,12.48082,0.61,43.6,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.55,0.03,20.4,2026-06-16T00:00:00,87911J103,abrdn Healthcare Investors,2026-06-16,XHQHX,Equity-Sector Equity,1.1,1118.108,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1166.722,True,True,True,False,True,False,,14.33,19.85,6.91,6.97,7.36,12.3,,,48.53,1758610,,,,,,,18.23923,-7.82382,1.78,1.12,1.28,2026-06-16T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
9,THQ,0.0398,12.09406,11.63166,0.18,13.51,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.57,-0.08,17.86,2026-06-16T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-06-16,XTHQX,Equity-Sector Equity,23.31,769.877,,Monthly,-0.03549,0.18,20.0,4.2456,,,3.02,,965.441,True,True,True,False,True,False,,5.21,11.83,2.93,4.38,-2.01,2.65,,,15.25,1830040,,,,,7.72,,18.09929,-0.53583,1.47,1.18,1.25,2026-06-16T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-05-21T00:00:00
