,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
0,2023-08-03,JEQ,abrdn Japan Equity Fund,Equity-Asia Equity,5.8100000000000005,6.71,-0.1341
1,2023-08-03,IFN,The India Fund Inc,Equity-Asia Equity,16.5,16.6,-0.006
2,2023-08-03,JOF,Japan Smaller Cap Fund,Equity-Asia Equity,7.27,8.65,-0.1595
3,2023-08-03,IIF,Morgan Stanley India Investment,Equity-Asia Equity,21.97,26.91,-0.18359999999999999
4,2023-08-03,CAF,Morgan Stanley China A Share,Equity-Asia Equity,13.38,16.43,-0.1856
5,2023-08-03,TDF,Templeton Dragon,Equity-Asia Equity,9.82,11.42,-0.1401
6,2023-08-03,IAE,Voya Asia Pacific High Div Eq Inc Fd,Equity-Asia Equity,6.22,7.12,-0.1444
7,2023-08-03,TWN,Taiwan Fund,Equity-Asia Equity,31.5,38.37,-0.16469999999999999
8,2023-08-03,KF,Korea Fund,Equity-Asia Equity,23.74,27.52,-0.1366
9,2023-08-03,CHN,China Fund,Equity-Asia Equity,12.18,13.8,-0.142
10,2023-08-03,CEF,Sprott Physical Gold and Silver Trust,Equity-Commodities,18.25,19.21,-0.0484
11,2023-08-03,PHYS,Sprott Physical Gold Trust Unit,Equity-Commodities,15.05,15.29,-0.0208
12,2023-08-03,PSLV,Sprott Physical Silver Trust Unit,Equity-Commodities,8.06,8.34,-0.057300000000000004
13,2023-08-03,SPPP,Sprott Physical Platinum &amp; Palladium Tr,Equity-Commodities,10.97,11.0,-0.0009
14,2023-08-03,STK,Columbia Seligman Premium Technology Gr,Equity-Covered-Call Funds,29.88,28.26,0.057300000000000004
15,2023-08-03,EOI,Eaton Vance Enhanced Equity Income,Equity-Covered-Call Funds,16.53,16.6,-0.0042
16,2023-08-03,EOS,Eaton Vance Enhanced Equity Income II,Equity-Covered-Call Funds,18.03,18.71,-0.0363
17,2023-08-03,ETY,Eaton Vance Tax-Managed Divrs Equity Inc,Equity-Covered-Call Funds,12.27,12.42,-0.0121
18,2023-08-03,ETB,Eaton Vance Tax-Managed Buy-Write Income,Equity-Covered-Call Funds,13.59,14.25,-0.0463
19,2023-08-03,ETV,Eaton Vance Tax-Managed Buy-Write Opp,Equity-Covered-Call Funds,13.04,13.2,-0.0121
20,2023-08-03,ETW,Eaton Vance Tx-Mgd Glbl Buy-Write Opp,Equity-Covered-Call Funds,8.15,8.99,-0.0934
21,2023-08-03,EXG,Eaton Vance Tax-Mgd Glb Divrs Equity Inc,Equity-Covered-Call Funds,7.91,8.67,-0.0877
22,2023-08-03,ETJ,Eaton Vance Risk-Mgd Divers Eq Inc,Equity-Covered-Call Funds,8.17,8.54,-0.0433
23,2023-08-03,BOE,BlackRock Enhanced Glbl Div Trust,Equity-Covered-Call Funds,10.0,11.59,-0.13720000000000002
24,2023-08-03,BDJ,BlackRock Enhanced Dividend Achievers,Equity-Covered-Call Funds,8.21,8.86,-0.07339999999999999
25,2023-08-03,BGY,BlackRock Enhanced Intl Div Trust,Equity-Covered-Call Funds,5.32,6.09,-0.1264
26,2023-08-03,CII,BlackRock Enhanced Capital and Income,Equity-Covered-Call Funds,18.59,19.32,-0.0378
27,2023-08-03,MCN,Madison Covered Call &amp; Eq Strat,Equity-Covered-Call Funds,7.4,7.35,0.0068000000000000005
28,2023-08-03,GNT,"GAMCO Natural Resources, Gold &amp; Inc Tr",Equity-Covered-Call Funds,5.12,6.09,-0.1593
29,2023-08-03,FFA,First Trust Enhanced Equity Income,Equity-Covered-Call Funds,17.94,18.49,-0.0233
30,2023-08-03,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite,Equity-Covered-Call Funds,24.1,24.48,-0.031
31,2023-08-03,BXMX,Nuveen S&amp;P 500 Buy-Write Income,Equity-Covered-Call Funds,13.33,13.88,-0.038200000000000005
32,2023-08-03,SPXX,Nuveen S&amp;P 500 Dynamic Overwrite,Equity-Covered-Call Funds,15.66,16.44,-0.0451
33,2023-08-03,DIAX,Nuveen Dow 30 Dynamic Overwrite,Equity-Covered-Call Funds,14.38,16.13,-0.1073
34,2023-08-03,NFJ,AllianzGI Div Interest &amp; Prem Common,Equity-Covered-Call Funds,12.54,14.66,-0.1378
35,2023-08-03,IGA,Voya Global Advantage and Premium Opp Fd,Equity-Covered-Call Funds,8.41,9.83,-0.1465
36,2023-08-03,IGD,Voya Global Equity Dividend&amp;Prm Opp Fd,Equity-Covered-Call Funds,5.1,5.83,-0.1252
37,2023-08-03,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,12.3272,14.16,-0.1294
38,2023-08-03,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.2599,14.04,-0.2692
39,2023-08-03,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.31,6.16,-0.138
40,2023-08-03,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.3112,8.72,0.0678
41,2023-08-03,MXF,Mexico Fund,Equity-Emerging Market Equity,17.17,21.7,-0.2005
42,2023-08-03,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.26,6.09,-0.1281
43,2023-08-03,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.15,11.04,-0.17120000000000002
44,2023-08-03,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.25,17.47,-0.12710000000000002
45,2023-08-03,EEA,European Equity Fund,Equity-Global Equity,8.575,10.02,-0.1442
46,2023-08-03,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,13.07,13.62,-0.0404
47,2023-08-03,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.01,14.35,-0.1631
48,2023-08-03,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.63,11.59,-0.0828
49,2023-08-03,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.65,5.38,-0.13570000000000002
50,2023-08-03,GLQ,Clough Global Equity,Equity-Global Equity,6.18,7.33,-0.15689999999999998
51,2023-08-03,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.27,17.89,-0.1465
52,2023-08-03,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,16.79,18.53,-0.09390000000000001
53,2023-08-03,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.15,9.46,-0.13849999999999998
54,2023-08-03,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.48,10.93,-0.13269999999999998
55,2023-08-03,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.85,11.63,-0.14529999999999998
