,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.055099999999999996,14.377,15.21555,0.44999999999999996,-15.75,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.83,-0.17,12.52,2026-05-04T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-05-04,XIFNX,Equity-Asia Equity,0.28,496.696,,Quarterly,-0.05571,0.44999999999999996,15.0,,,,1.36,,525.667,True,False,False,False,True,False,,4.84,4.01,3.24,4.68,-12.32,-9.28,,,-12.5,1917040,,,,,,,14.46989,-5.21003,-0.19,-0.55,-0.39,2026-05-04T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-02-20T00:00:00
1,FAX,-0.049800000000000004,12.63561,13.29752,0.16499999999999998,6.21,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.89,-0.16,15.67,2026-05-04T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-05-04,XFAPX,Fixed Income - Taxable-Global Income,39.71,614.698,,Monthly,0.50096,0.16499999999999998,10.0,6.421,,,4.22,,1072.899,True,False,True,False,True,False,,5.28,10.2,-1.21,0.98,-0.34,2.19,,,10.04,1708690,,,,,7.83,4.69,15.64449,-5.22741,0.13,0.16,0.6900000000000001,2026-05-04T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-04-22T00:00:00
2,IAF,-0.106,10.17668,11.3834,0.36,12.66,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.65,-0.24,14.15,2026-05-04T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-05-04,XIAFX,Equity-Single-Country Equity,6.88,118.807,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,142.714,True,False,False,False,True,False,,9.3,11.11,5.02,3.13,3.43,2.65,,,15.24,213230,,,,,,,13.28076,-9.97974,-0.44,-0.29,-0.72,2026-05-04T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-02-20T00:00:00
3,AEF,-0.0702,8.42528,9.06149,0.21,81.18,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.27,0.07,9.97,2026-05-04T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-05-04,XAEFX,Equity-Emerging Market Equity,6.25,376.375,,Quarterly,0.00111,0.21,15.0,,,,1.8599999999999999,,431.796,True,True,True,False,True,False,,27.42,33.0,7.3,10.31,31.03,34.77,,,97.37,1443660,,,,,,,6.83211,-10.02867,1.76,0.99,1.3599999999999999,2026-05-04T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-03-24T00:00:00
4,AGD,0.0182,11.93041,11.71684,0.12,29.56,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.29,-0.02,12.07,2026-05-04T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-05-04,XAGDX,Equity-Global Equity,1.65,305.802,,Monthly,0.41014,0.12,20.0,,,,1.29,,305.353,True,True,True,False,True,False,,14.11,21.07,7.76,11.12,8.67,9.38,,,38.11,1231800,,,,,,,11.6669,1.16963,0.13,0.62,0.51,2026-05-04T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-04-22T00:00:00
5,FCO,-0.0473,30.54545,32.06107,0.06999999999999999,17.01,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.62,-0.02,2.75,2026-05-04T00:00:00,003013109,"abrdn Global Income Fund, Inc.",2026-05-04,XFCOX,Fixed Income - Taxable-Global Income,31.19,35.309,,Monthly,0.10196000000000001,0.06999999999999999,15.0,6.8187,,,4.85,,53.86,True,False,False,False,True,False,,11.61,-4.23,3.39,-7.07,3.17,-1.94,,,-44.13,1313480,,,,,7.9,5.4,4.23801,39.35097,-0.89,-1.8399999999999999,-1.27,2026-05-04T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2026-04-22T00:00:00
6,ASGI,0.0545,12.1372,11.50959,0.22999999999999998,25.63,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,23.98,0.23,22.74,2026-05-04T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-05-04,XAGIX,Fixed Income - Taxable-Global Income,0.81,758.302,,Monthly,0.2218,0.22999999999999998,20.0,,,,2.16,,724.929,True,True,True,False,True,False,,13.6,23.3,9.27,14.15,11.78,11.31,,,43.2,1749370,,,,,,,21.62307,0.07743000000000001,1.31,0.53,0.85,2026-05-04T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-04-22T00:00:00
7,AWP,-0.0025,4.05405,4.06435,0.04,18.11,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.81,-0.11,11.84,2026-05-04T00:00:00,00302L207,abrdn Global Premier Properties,2026-05-04,XAWPX,Equity-Real Estate,7.99,353.581,,Monthly,0.02621,0.04,20.0,,,,2.27,,385.282,True,True,False,False,True,False,,9.42,12.74,0.65,1.73,9.84,7.46,,,16.17,1167600,,,,,,,11.78121,1.71964,-1.8,-0.73,-1.32,2026-05-04T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-04-22T00:00:00
8,HQH,-0.053200000000000004,11.9715,12.64425,0.63,30.06,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.93,0.19,21.05,2026-05-04T00:00:00,87911J103,abrdn Healthcare Investors,2026-05-04,XHQHX,Equity-Sector Equity,1.1,1139.841,,Quarterly,-0.04542,0.63,10.0,,,,1.11,,1203.897,True,True,True,False,True,False,,11.85,17.78,5.48,6.3,3.01,8.15,,,38.74,1863740,,,,,,,17.75992,-8.17391,1.6,0.5700000000000001,1.24,2026-05-04T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-02-20T00:00:00
9,THQ,0.0077,11.9469,11.8551,0.18,5.84,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.22,-0.34,18.08,2026-05-04T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-05-04,XTHQX,Equity-Sector Equity,23.09,755.178,,Monthly,-0.04983,0.18,20.0,4.1837,,,3.02,,974.375,True,True,True,False,True,False,,3.98,10.31,3.15,4.73,-1.85,1.56,,,8.59,1862620,,,,,7.72,,18.09692,-0.59987,0.46,-0.08,0.3,2026-05-04T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-04-22T00:00:00
