,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,MGF,-0.0664,7.97342,8.54093,0.02,2.5,15,Morningstar US CEF Investment Grade,2,abrdn Inc.,True,2.81,0.0,3.01,2026-07-27T00:00:00,552939100,Aberdeen Government Markets Income,2026-07-27,XMGFX,Fixed Income - Taxable-Investment Grade,,91.578,,Monthly,0.052700000000000004,0.02,10.0,3.6793,0.0,6.46,0.8,,98.096,False,False,False,True,True,False,,3.42,3.95,-0.43,-1.12,0.11,-1.4100000000000001,,,-0.77,726260,,0.0,,,,,2.99271,-4.61076,-1.4,-0.36,-0.87,2026-07-27T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2026-07-23T00:00:00
1,IFN,-0.0931,12.31255,13.57702,0.38999999999999996,-15.27,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.49,0.06,12.67,2026-07-27T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-07-27,XIFNX,Equity-Asia Equity,0.28,490.071,,Quarterly,-0.05353,0.38999999999999996,15.0,,,,1.36,,540.4,True,False,False,False,True,False,,3.7199999999999998,1.3,2.35,2.79,-9.34,-8.44,,,-16.99,2088080,,,,,,,13.367280000000001,-5.92728,-1.69,-1.02,-1.3,2026-07-27T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-05-21T00:00:00
2,MIN,-0.0736,9.30233,10.04184,0.02,2.99,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.39,-0.01,2.58,2026-07-27T00:00:00,55273C107,Aberdeen Intermediate Income,2026-07-27,XMINX,Fixed Income - Taxable-Global Income,,271.978,,Monthly,0.04255,0.02,10.0,3.8992,0.0,3.25,0.73,,293.599,False,False,False,True,True,False,,4.79,5.63,1.21,0.6900000000000001,0.52,-0.97,,,-0.37,2323740,,0.0,,,,,2.57179,-4.47759,-1.7000000000000002,-1.73,-1.38,2026-07-27T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-07-23T00:00:00
3,MMT,-0.0919,10.02088,11.03448,0.04,5.13,13,Morningstar US CEF Global Income,72,MFS,True,4.35,0.02,4.79,2026-07-27T00:00:00,552737108,Aberdeen Multi-Market Income,2026-07-27,XMMTX,Fixed Income - Taxable-Global Income,26.95,504.572,,Monthly,0.1389,0.04,10.0,5.9077,0.060000000000000005,6.94,2.86,,760.609,True,False,False,True,True,False,,7.9,8.18,3.05,1.63,0.81,-1.16,,,2.08,1171550,,0.0,97.0375,,6.83,4.91,4.63175,-7.47449,-1.6800000000000002,-0.62,-1.15,2026-07-27T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-07-23T00:00:00
4,MFM,-0.0897,6.09137,6.69145,0.03,10.16,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.38,0.0,5.91,2026-07-27T00:00:00,552738106,Aberdeen Municipal Income,2026-07-27,XMFMX,Fixed Income - Municipal-Municipal,37.43,534.932,,Monthly,0.13078,0.03,10.0,5.1253,17.81,21.01,2.83,,939.13,True,False,True,True,False,False,,5.33,8.48,-0.2,-0.12,4.08,6.38,,,14.82,1327550,19.0,0.13,98.0793,,12.56,8.63,5.39334,-9.46962,0.49,-0.2,-0.03,2026-07-27T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-07-23T00:00:00
5,FAX,-0.0341,13.235289999999999,13.70242,0.16499999999999998,2.59,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.45,0.15,14.96,2026-07-27T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-07-27,XFAPX,Fixed Income - Taxable-Global Income,39.85,631.05,,Monthly,0.50096,0.16499999999999998,10.0,6.4288,,,4.22,,1086.122,True,False,True,False,True,False,,4.84,9.79,-1.46,-0.03,-1.09,2.37,,,5.01,1802970,,,,,7.8100000000000005,4.66,15.36333,-5.16755,0.93,1.48,1.42,2026-07-27T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-07-23T00:00:00
6,IAF,-0.11539999999999999,10.13371,11.45585,0.36,1.94,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.57,0.08,14.21,2026-07-27T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-07-27,XIAFX,Equity-Single-Country Equity,7.34,120.45,,Quarterly,0.10818,0.36,10.125,,,,1.9900000000000002,,146.95,True,False,False,False,True,False,,9.32,10.12,4.4,2.02,2.47,1.08,,,2.95,220090,,,,,,,13.1309,-9.95236,-1.13,-0.91,-0.77,2026-07-27T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-05-21T00:00:00
7,AEF,-0.1007,9.55348,10.62356,0.22999999999999998,76.87,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,8.66,0.08,9.63,2026-07-27T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-07-27,XAEFX,Equity-Emerging Market Equity,6.46,351.608,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,417.992,True,True,False,False,True,False,,31.14,34.4,9.01,10.2,46.44,44.52,,,79.38,1462620,,,,,,,7.6799,-9.47962,-0.42,-0.58,-0.53,2026-07-27T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-06-23T00:00:00
8,AGD,0.015899999999999997,12.0603,11.87139,0.12,21.15,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.13,0.08,11.94,2026-07-27T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-07-27,XAGDX,Equity-Global Equity,0.7000000000000001,317.495,,Monthly,0.29668,0.12,20.0,,,,1.29,,314.715,True,True,False,False,True,False,,14.04,20.8,7.42,10.29,9.29,10.28,,,23.48,1223480,,,,,,,12.03322,2.08195,-0.11,0.66,0.43,2026-07-27T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-07-23T00:00:00
9,ASGI,0.094,11.99455,10.96346,0.22,17.57,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,24.08,-0.46,22.01,2026-07-27T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-07-27,XAGIX,Fixed Income - Taxable-Global Income,0.98,761.623,,Monthly,0.08556,0.22,20.0,,,,2.16,,703.06,True,True,True,False,True,False,,13.41,22.71,8.61,12.22,10.21,10.43,,,28.63,1760010,,,,,,,22.43421,2.35997,2.15,1.52,1.67,2026-07-27T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-07-23T00:00:00
