,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.0675,12.38095,13.2766,0.38999999999999996,-15.27,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.75,0.0,12.6,2026-07-01T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-07-01,XIFNX,Equity-Asia Equity,0.28,501.16,,Quarterly,-0.05353,0.38999999999999996,15.0,,,,1.36,,537.415,True,False,False,False,True,False,,3.7199999999999998,1.3,2.35,2.79,-9.34,-8.44,,,-16.99,2114810,,,,,,,13.68464,-5.6904900000000005,-0.58,0.18,-0.61,2026-07-01T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-05-21T00:00:00
1,MMT,-0.0984,8.07541,8.95636,0.03284,5.13,13,Morningstar US CEF Global Income,71,MFS,True,4.4,0.0,4.88,2026-07-01T00:00:00,552737108,Aberdeen Multi-Market Income,2026-07-01,XMMTX,Fixed Income - Taxable-Global Income,26.59,241.734,,Monthly,0.13822,0.03284,10.0,5.7198,,,2.86,,771.048,True,False,False,False,True,False,,7.9,8.18,3.05,1.63,0.81,-1.16,,,2.08,997060,,,97.5435,,6.83,,4.64914,-7.3353,-2.8200000000000003,-1.82,-2.3,2026-07-01T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-06-08T00:00:00
2,MFM,-0.07429999999999999,5.94059,6.41711,0.03,10.16,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.61,-0.01,6.06,2026-07-01T00:00:00,552738106,Aberdeen Municipal Income,2026-07-01,XMFMX,Fixed Income - Municipal-Municipal,32.61,231.063,,Monthly,0.13078,0.03,10.0,5.1531,17.81,21.01,2.83,,687.12,True,True,True,True,False,False,,5.33,8.48,-0.2,-0.12,4.08,6.38,,,14.82,1319100,19.0,0.13,96.8921,,12.56,8.9,5.3639,-9.65769,2.38,1.87,1.85,2026-07-01T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-06-23T00:00:00
3,FAX,-0.037599999999999995,13.06069,13.57094,0.16499999999999998,2.59,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.59,-0.12,15.16,2026-07-01T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-07-01,XFAPX,Fixed Income - Taxable-Global Income,40.08,602.314,,Monthly,0.50096,0.16499999999999998,10.0,6.3746,,,4.22,,1104.857,True,False,True,False,True,False,,4.84,9.79,-1.46,-0.03,-1.09,2.37,,,5.01,1812880,,,,,7.54,4.73,15.46862,-5.16814,0.74,1.9500000000000002,1.42,2026-07-01T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-06-23T00:00:00
4,IAF,-0.1085,10.48798,11.764710000000001,0.36,1.94,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.24,-0.14,13.73,2026-07-01T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-07-01,XIAFX,Equity-Single-Country Equity,6.95,114.956,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,141.386,True,False,False,False,True,False,,9.32,10.12,4.4,2.02,2.47,1.08,,,2.95,222130,,,,,,,13.19839,-9.9462,-0.65,0.15,-0.55,2026-07-01T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-05-21T00:00:00
5,AEF,-0.10529999999999999,8.88889,9.93521,0.22999999999999998,76.87,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.26,-0.34,10.35,2026-07-01T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-07-01,XAEFX,Equity-Emerging Market Equity,6.04,375.969,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,447.225,True,True,False,False,True,False,,31.14,34.4,9.01,10.2,46.44,44.52,,,79.38,1527470,,,,,,,7.47444,-9.52689,-0.7000000000000001,-0.92,-0.89,2026-07-01T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-06-23T00:00:00
6,AGD,0.0101,12.09068,11.97007,0.12,21.15,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.03,-0.08,11.91,2026-07-01T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-07-01,XAGDX,Equity-Global Equity,1.5899999999999999,314.209,,Monthly,0.41014,0.12,20.0,,,,1.29,,316.1,True,True,False,False,True,False,,14.04,20.8,7.42,10.29,9.29,10.28,,,23.48,1199140,,,,,,,11.97801,2.07425,-0.25,0.33,-0.02,2026-07-01T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-06-23T00:00:00
7,ASGI,0.0496,12.55116,11.95841,0.22999999999999998,17.57,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,23.08,-0.17,21.99,2026-07-01T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-07-01,XAGIX,Fixed Income - Taxable-Global Income,0.98,729.994,,Monthly,0.08556,0.22999999999999998,20.0,,,,2.16,,702.427,True,True,True,False,True,False,,13.41,22.71,8.61,12.22,10.21,10.43,,,28.63,1734830,,,,,,,22.22379,1.69826,1.04,0.54,0.59,2026-07-01T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-06-23T00:00:00
8,AWP,0.0094,12.34991,12.23449,0.12,14.86,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.77,-0.07,11.66,2026-07-01T00:00:00,00302L207,abrdn Global Premier Properties,2026-07-01,XAWPX,Equity-Real Estate,7.94,360.51,,Monthly,0.02621,0.12,20.0,,,,2.27,,387.943,True,True,False,False,True,False,,10.3,13.45,0.06,1.8,10.23,9.33,,,12.82,1205510,,,,,,,11.76476,1.33738,-0.33,0.77,0.25,2026-07-01T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-06-23T00:00:00
9,HQH,-0.0733,10.40512,11.22872,0.61,54.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,21.73,-0.25,23.45,2026-07-01T00:00:00,87911J103,abrdn Healthcare Investors,2026-07-01,XHQHX,Equity-Sector Equity,1.1,1223.166,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1359.878,True,True,True,False,True,False,,18.02,23.0,8.21,7.97,20.37,23.48,,,60.47,1782500,,,,,,,18.47203,-7.72978,0.19,-1.13,-0.37,2026-07-01T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
