,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.0626,14.08451,15.02504,0.44999999999999996,-18.57,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.98,-0.06,12.78,2026-04-15T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-04-15,XIFNX,Equity-Asia Equity,0.28,502.994,,Quarterly,-0.05571,0.44999999999999996,15.0,,,,1.36,,536.583,True,False,False,False,True,False,,3.4,2.9,1.02,2.35,-18.3,-14.7,,,-16.9,1949620,,,,,,,14.64966,-5.34483,-0.52,-1.18,-0.68,2026-04-15T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-02-20T00:00:00
1,FAX,-0.0666,12.3211,13.2,0.16499999999999998,3.58,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,15.0,-0.14,16.07,2026-04-15T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-04-15,XFAPX,Fixed Income - Taxable-Global Income,39.1,619.239,,Monthly,0.50096,0.16499999999999998,10.0,6.4653,,,4.22,,1089.412,True,False,False,False,True,False,,4.52,9.49,-1.56,0.89,-3.31,-2.95,,,4.22,1692330,,,,,7.87,4.74,15.65567,-5.36374,-0.64,-1.15,-0.34,2026-04-15T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-03-24T00:00:00
2,IAF,-0.12119999999999999,9.64501,10.97561,0.36,13.46,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,13.12,0.01,14.93,2026-04-15T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-04-15,XIAFX,Equity-Single-Country Equity,6.54,123.221,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,150.04,True,False,False,False,True,False,,7.78,8.74,4.85,3.58,-2.02,-3.7800000000000002,,,11.77,215990,,,,,,,13.25245,-9.98562,-1.51,-1.43,-1.78,2026-04-15T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-02-20T00:00:00
3,AEF,-0.0977,8.9172,9.88235,0.21,56.63,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,8.5,0.02,9.42,2026-04-15T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-04-15,XAEFX,Equity-Emerging Market Equity,6.59,345.112,,Quarterly,0.00111,0.21,15.0,,,,1.8599999999999999,,409.465,True,True,True,False,True,False,,19.26,21.1,3.68,5.12,9.26,7.14,,,63.55,1393270,,,,,,,6.63486,-10.337,0.35000000000000003,-0.25,-0.1,2026-04-15T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-03-24T00:00:00
4,AGD,-0.0149,11.9403,12.12121,0.12,20.61,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,11.88,0.1,12.06,2026-04-15T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-04-15,XAGDX,Equity-Global Equity,1.65,295.6,,Monthly,0.41014,0.12,20.0,,,,1.29,,305.104,True,True,False,False,True,False,,12.17,16.79,7.02,9.12,1.04,-4.52,,,22.31,1242390,,,,,,,11.54659,0.82528,-0.44,-0.81,-0.8,2026-04-15T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-03-24T00:00:00
5,FCO,0.0,29.78723,29.78723,0.06999999999999999,11.0,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.8200000000000003,-0.01,2.82,2026-04-15T00:00:00,003013109,"abrdn Global Income Fund, Inc.",2026-04-15,XFCOX,Fixed Income - Taxable-Global Income,30.65,38.004,,Monthly,0.10196000000000001,0.06999999999999999,15.0,6.7676,,,4.85,,54.804,True,False,False,False,True,False,,10.28,1.53,2.93,-3.37,-1.21,15.42,,,-34.64,1231940,,,,,7.24,5.31,4.39575,43.85965,-0.88,-1.8599999999999999,-0.51,2026-04-15T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2026-03-24T00:00:00
6,ASGI,0.044199999999999996,11.94805,11.44279,0.22999999999999998,27.57,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,24.12,0.01,23.1,2026-04-15T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-04-15,XAGIX,Fixed Income - Taxable-Global Income,0.79,762.729,,Monthly,0.2218,0.22999999999999998,20.0,,,,2.16,,736.313,True,True,True,False,True,False,,13.62,20.33,9.78,12.55,9.11,3.0,,,37.23,1755950,,,,,,,21.37981,-0.53222,1.1400000000000001,0.35000000000000003,0.68,2026-04-15T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-03-24T00:00:00
7,AWP,0.015899999999999997,4.01338,3.95062,0.04,11.11,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,12.15,0.06,11.96,2026-04-15T00:00:00,00302L207,abrdn Global Premier Properties,2026-04-15,XAWPX,Equity-Real Estate,7.92,363.761,,Monthly,0.02621,0.04,20.0,,,,2.27,,388.874,True,True,False,False,True,False,,7.5600000000000005,9.06,0.52,1.51,1.69,-1.05,,,7.5600000000000005,1165150,,,,,,,11.7517,1.75103,-0.15,0.51,0.25,2026-04-15T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-03-24T00:00:00
8,HQH,-0.0616,11.94313,12.72727,0.63,26.67,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.8,0.04,21.1,2026-04-15T00:00:00,87911J103,abrdn Healthcare Investors,2026-04-15,XHQHX,Equity-Sector Equity,1.1,1132.406,,Quarterly,-0.04542,0.63,10.0,,,,1.11,,1206.756,True,True,True,False,True,False,,10.73,13.04,5.32,4.38,-1.07,-3.08,,,24.35,1889640,,,,,,,17.56314,-8.39071,1.35,0.53,1.17,2026-04-15T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-02-20T00:00:00
9,THQ,-0.006,11.82913,11.90083,0.18,-3.29,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.15,0.34,18.26,2026-04-15T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-04-15,XTHQX,Equity-Sector Equity,22.92,752.09,,Monthly,-0.04983,0.18,20.0,4.0352,,,3.02,,981.648,True,True,True,False,True,False,,3.42,6.82,3.08,3.62,-6.12,-9.51,,,-8.0,1856440,,,,,7.72,,18.13243,-0.6278100000000001,0.01,-0.91,-0.07,2026-04-15T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-03-24T00:00:00
