,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.0467,14.25178,14.95017,0.44999999999999996,-18.57,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,12.04,0.14,12.63,2026-04-14T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-04-14,XIFNX,Equity-Asia Equity,0.28,505.513,,Quarterly,-0.05571,0.44999999999999996,15.0,,,,1.36,,530.285,True,False,True,False,True,False,,3.4,2.9,1.02,2.35,-18.3,-14.7,,,-16.9,1949640,,,,,,,14.66111,-5.357,0.38,-0.45,0.12,2026-04-14T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-02-20T00:00:00
1,FAX,-0.056100000000000004,12.34414,13.07794,0.16499999999999998,3.58,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,15.14,0.16,16.04,2026-04-14T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-04-14,XFAPX,Fixed Income - Taxable-Global Income,39.15,625.019,,Monthly,0.50096,0.16499999999999998,10.0,6.4653,,,4.22,,1088.173,True,False,False,False,True,False,,4.52,9.49,-1.56,0.89,-3.31,-2.95,,,4.22,1690310,,,,,7.87,4.74,15.65548,-5.37232,-0.12,-0.34,0.39,2026-04-14T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-03-24T00:00:00
2,IAF,-0.11539999999999999,9.7166,10.98398,0.36,13.46,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,13.11,0.12,14.82,2026-04-14T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-04-14,XIAFX,Equity-Single-Country Equity,6.59,123.127,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,149.007,True,False,False,False,True,False,,7.78,8.74,4.85,3.58,-2.02,-3.7800000000000002,,,11.77,217180,,,,,,,13.24827,-9.9755,-1.11,-1.18,-1.4100000000000001,2026-04-14T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-02-20T00:00:00
3,AEF,-0.0862,9.05172,9.90566,0.21,56.63,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,8.48,0.22,9.28,2026-04-14T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-04-14,XAEFX,Equity-Emerging Market Equity,6.69,344.3,,Quarterly,0.00111,0.21,15.0,,,,1.8599999999999999,,403.781,True,True,True,False,True,False,,19.26,21.1,3.68,5.12,9.26,7.14,,,63.55,1393320,,,,,,,6.62099,-10.35121,1.05,0.44,0.73,2026-04-14T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-03-24T00:00:00
4,AGD,-0.0192,11.99001,12.22411,0.12,20.61,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,11.78,0.16,12.01,2026-04-14T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-04-14,XAGDX,Equity-Global Equity,1.65,293.112,,Monthly,0.41014,0.12,20.0,,,,1.29,,303.86,True,True,False,False,True,False,,12.17,16.79,7.02,9.12,1.04,-4.52,,,22.31,1246720,,,,,,,11.537700000000001,0.8034800000000001,-0.52,-0.97,-0.96,2026-04-14T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-03-24T00:00:00
5,FCO,0.0035000000000000005,29.78723,29.68198,0.06999999999999999,11.0,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.83,-0.31,2.82,2026-04-14T00:00:00,003013109,"abrdn Global Income Fund, Inc.",2026-04-14,XFCOX,Fixed Income - Taxable-Global Income,30.65,38.139,,Monthly,0.10196000000000001,0.06999999999999999,15.0,6.7676,,,4.85,,54.804,True,False,False,False,True,False,,10.28,1.53,2.93,-3.37,-1.21,15.42,,,-34.64,1219330,,,,,7.24,5.31,4.40717,44.18876,-0.88,-1.8,-0.45,2026-04-14T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2026-03-24T00:00:00
6,ASGI,0.0401,11.90682,11.44753,0.22999999999999998,27.57,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,24.11,-0.44,23.18,2026-04-14T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-04-14,XAGIX,Fixed Income - Taxable-Global Income,0.79,762.413,,Monthly,0.2218,0.22999999999999998,20.0,,,,2.16,,738.843,True,True,True,False,True,False,,13.62,20.33,9.78,12.55,9.11,3.0,,,37.23,1754900,,,,,,,21.35728,-0.58459,1.05,0.24,0.5700000000000001,2026-04-14T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-03-24T00:00:00
7,AWP,0.0126,4.0201,3.97022,0.04,11.11,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,12.09,0.08,11.94,2026-04-14T00:00:00,00302L207,abrdn Global Premier Properties,2026-04-14,XAWPX,Equity-Real Estate,7.93,361.964,,Monthly,0.02621,0.04,20.0,,,,2.27,,388.275,True,True,False,False,True,False,,7.5600000000000005,9.06,0.52,1.51,1.69,-1.05,,,7.5600000000000005,1164020,,,,,,,11.74814,1.75225,-0.46,0.26,-0.05,2026-04-14T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-03-24T00:00:00
8,HQH,-0.0617,11.96581,12.75304,0.63,26.67,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.76,0.38,21.06,2026-04-14T00:00:00,87911J103,abrdn Healthcare Investors,2026-04-14,XHQHX,Equity-Sector Equity,1.1,1130.119,,Quarterly,-0.04542,0.63,10.0,,,,1.11,,1204.468,True,True,True,False,True,False,,10.73,13.04,5.32,4.38,-1.07,-3.08,,,24.35,1889590,,,,,,,17.545560000000002,-8.40378,1.35,0.55,1.18,2026-04-14T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-02-20T00:00:00
9,THQ,-0.0225,11.8551,12.12802,0.18,-3.29,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,17.81,-0.15,18.22,2026-04-14T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-04-14,XTHQX,Equity-Sector Equity,22.96,738.001,,Monthly,-0.04983,0.18,20.0,4.0352,,,3.02,,979.991,True,False,False,False,True,False,,3.42,6.82,3.08,3.62,-6.12,-9.51,,,-8.0,1856430,,,,,7.72,,18.13653,-0.62209,-0.55,-1.74,-0.71,2026-04-14T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-03-24T00:00:00
