,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.08289999999999999,12.55028,13.68421,0.38999999999999996,-16.57,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.4,0.42,12.43,2026-06-15T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-06-15,XIFNX,Equity-Asia Equity,0.28,486.232,,Quarterly,-0.05353,0.38999999999999996,15.0,,,,1.36,,530.164,True,False,False,False,True,False,,4.25,2.58,1.87,2.63,-12.64,-12.25,,,-19.68,1964390,,,,,,,13.89736,-5.55055,-1.55,-1.07,-1.32,2026-06-15T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-05-21T00:00:00
1,MFM,-0.0862,5.97015,6.53358,0.03,9.36,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.51,0.01,6.03,2026-06-15T00:00:00,552738106,Aberdeen Municipal Income,2026-06-15,XMFMX,Fixed Income - Municipal-Municipal,17.35,420.996,,Monthly,0.13056,0.03,10.0,5.1532,,,2.83,,557.427,True,True,True,False,False,False,,5.09,7.04,-0.3,-1.18,2.37,2.04,,,11.73,1268450,19.0,,96.6202,,12.56,9.02,5.34576,-9.76905,1.28,1.15,0.8,2026-06-15T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-05-19T00:00:00
2,FAX,-0.0663,12.74131,13.64576,0.16499999999999998,5.14,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.51,0.05,15.54,2026-06-15T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-06-15,XFAPX,Fixed Income - Taxable-Global Income,39.48,633.67,,Monthly,0.50096,0.16499999999999998,10.0,6.4069,,,4.22,,1121.452,True,False,False,False,True,False,,5.77,9.71,-1.48,0.63,-0.29,2.24,,,8.3,1794760,,,,,7.54,4.71,15.53069,-5.15074,-0.79,-0.87,-0.8,2026-06-15T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-05-22T00:00:00
3,IAF,-0.1166,10.17668,11.52,0.36,8.37,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.5,0.09,14.15,2026-06-15T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-06-15,XIAFX,Equity-Single-Country Equity,6.75,119.78,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,145.41,True,False,False,False,True,False,,11.65,13.59,5.22,3.31,4.61,5.0,,,10.91,219430,,,,,,,13.2413,-9.93736,-1.24,-0.73,-1.12,2026-06-15T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-05-21T00:00:00
4,AEF,-0.0891,8.36364,9.18164,0.22999999999999998,90.35,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,10.02,0.36,11.0,2026-06-15T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-06-15,XAEFX,Equity-Emerging Market Equity,5.7,406.826,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,473.616,True,True,True,False,True,False,,32.73,37.11,9.02,10.91,44.87,44.77,,,102.6,1504030,,,,,,,7.29762,-9.59631,0.46,0.13,0.02,2026-06-15T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-03-24T00:00:00
5,AGD,0.016200000000000003,11.66937,11.48325,0.12,28.0,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.54,0.37,12.34,2026-06-15T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-06-15,XAGDX,Equity-Global Equity,1.54,327.529,,Monthly,0.41014,0.12,20.0,,,,1.29,,327.331,True,True,False,False,True,False,,16.34,23.87,7.77,10.92,11.55,12.88,,,36.37,1227620,,,,,,,11.911,1.91092,-0.07,0.64,0.25,2026-06-15T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-05-21T00:00:00
6,ASGI,-0.0022,12.2178,12.2449,0.22999999999999998,19.79,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,22.54,0.02,22.59,2026-06-15T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-06-15,XAGIX,Fixed Income - Taxable-Global Income,0.96,712.914,,Monthly,0.08558,0.22999999999999998,20.0,,,,2.16,,721.405,True,True,False,False,True,False,,14.87,26.04,8.48,13.36,9.81,13.29,,,39.72,1740620,,,,,,,22.11582,1.44551,-0.5,-1.2,-1.32,2026-06-15T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-05-21T00:00:00
7,AWP,0.0009,12.26576,12.25532,0.12,13.29,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.75,0.0,11.74,2026-06-15T00:00:00,00302L207,abrdn Global Premier Properties,2026-06-15,XAWPX,Equity-Real Estate,7.89,359.897,,Monthly,0.02621,0.12,20.0,,,,2.27,,390.393,True,False,False,False,True,False,,10.86,15.1,-0.05,0.8200000000000001,8.17,6.92,,,11.76,1195410,,,,,,,11.77005,1.43852,-1.13,-0.27,-0.66,2026-06-15T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-05-21T00:00:00
8,HQH,-0.054299999999999994,11.82171,12.5,0.61,43.6,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,19.52,0.17,20.64,2026-06-15T00:00:00,87911J103,abrdn Healthcare Investors,2026-06-15,XHQHX,Equity-Sector Equity,1.1,1116.392,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1180.448,True,True,True,False,True,False,,14.33,19.85,6.91,6.97,7.36,12.3,,,48.53,1762260,,,,,,,18.22421,-7.83873,1.18,0.43,0.6900000000000001,2026-06-15T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
9,THQ,0.0355,11.99334,11.58177,0.18,13.51,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.65,0.02,18.01,2026-06-15T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-06-15,XTHQX,Equity-Sector Equity,23.16,773.193,,Monthly,-0.03549,0.18,20.0,4.2456,,,3.02,,971.66,True,True,True,False,True,False,,5.21,11.83,2.93,4.38,-2.01,2.65,,,15.25,1830600,,,,,7.72,,18.09883,-0.5381900000000001,1.33,1.02,1.06,2026-06-15T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-05-21T00:00:00
10,ACP,-0.0554,16.60714,17.58034,0.0775,7.9,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.29,0.03,5.6,2026-06-15T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-06-15,XACPX,Fixed Income - Taxable-Senior Loans,29.01,693.364,,Monthly,0.24096,0.0775,20.0,8.1833,,,3.94,,1033.996,True,False,False,False,True,False,,10.37,10.51,1.76,0.65,3.52,6.41,,,8.62,5489500,,,98.4988,,4.42,3.14,5.58153,-4.78882,-0.47000000000000003,0.1,-0.25,2026-06-15T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-05-21T00:00:00
11,HQL,-0.1011,11.73389,13.05361,0.5599999999999999,65.59,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,17.16,0.21,19.09,2026-06-15T00:00:00,87911K100,abrdn Life Sciences Investors,2026-06-15,XHQLX,Equity-Sector Equity,0.01,521.802,,Quarterly,-0.09057,0.5599999999999999,15.0,,,,1.24,,580.556,True,True,False,False,True,False,,20.81,24.91,10.0,9.18,13.61,13.57,,,65.19,1285450,,,,,,,15.9605,-9.72939,-0.36,-0.63,-0.52,2026-06-15T00:00:00,1992-05-08T00:00:00,5/8/1992,705283200,2026-05-21T00:00:00
12,VFL,-0.0967,5.27704,5.84226,0.049999999999999996,9.81,21,Morningstar US CEF Municipal,2,abrdn Inc.,True,10.27,0.02,11.37,2026-06-15T00:00:00,24610T108,abrdn National Municipal Income Fund,2026-06-15,XVFLX,Fixed Income - Municipal-Municipal,41.49,126.095,,Monthly,0.30368,0.049999999999999996,15.0,4.9188,,,3.87,,238.601,True,True,True,False,True,False,,4.18,6.01,-1.44,-0.87,2.06,1.8900000000000001,,,11.28,361660,10.06,,90.139,,19.32,11.27,10.06091,-10.02858,0.39,0.52,0.19,2026-06-15T00:00:00,1993-02-26T00:00:00,2/26/1993,730684800,2026-04-22T00:00:00
13,AOD,-0.0223,12.27907,12.55947,0.11,29.07,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,10.51,0.14,10.75,2026-06-15T00:00:00,00326L100,abrdn Total Dynamic Dividend,2026-06-15,XAODX,Equity-Global Equity,0.74,1108.243,,Monthly,0.37773,0.11,20.0,,,,1.21,,1142.057,True,True,True,False,True,False,,16.7,22.7,8.45,11.17,12.12,12.72,,,38.92,4868340,,,,,,,9.64893,-4.73166,1.23,0.93,0.68,2026-06-15T00:00:00,2007-01-26T00:00:00,1/26/2007,1169769600,2026-05-21T00:00:00
14,THW,-0.0089,11.27536,11.37612,0.1167,40.09,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,12.31,0.07,12.42,2026-06-15T00:00:00,87911L108,abrdn World Healthcare Fund,2026-06-15,XTHWX,Equity-Sector Equity,19.31,497.082,,Monthly,-0.03887,0.1167,20.0,3.7745,,,1.46,,621.524,True,True,True,False,True,False,,13.45,9.82,7.72,7.34,3.19,5.83,,,40.59,1375360,,,,,7.37,,12.13699,-1.52587,0.32,-0.77,0.12,2026-06-15T00:00:00,2015-06-26T00:00:00,6/26/2015,1435276800,2026-05-21T00:00:00
