,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.0183,13.75095,14.00778,0.44999999999999996,1.48,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,12.85,0.07,13.09,2026-03-04T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-03-04,XIFNX,Equity-Asia Equity,0.28,518.428,,Quarterly,-0.0366,0.44999999999999996,15.0,,,,1.36,,528.11,True,False,True,False,True,False,,8.99,8.63,4.89,7.13,-5.29,0.29,,,6.5600000000000005,1909640,,,,,,,15.04577,-5.48138,1.87,0.97,1.63,2026-03-04T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-02-20T00:00:00
1,FAX,-0.0433,12.08054,12.62755,0.16499999999999998,12.37,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,15.68,-0.04,16.39,2026-03-04T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-03-04,XFAPX,Fixed Income - Taxable-Global Income,38.64,647.312,,Monthly,0.50096,0.16499999999999998,10.0,6.4653,,,4.22,,1102.622,True,False,True,False,True,False,,7.54,12.17,-0.41000000000000003,1.9,4.06,6.76,,,16.66,1701070,,,,,7.87,4.74,15.73293,-5.4823,0.54,0.88,0.6,2026-03-04T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-02-20T00:00:00
2,IAF,-0.10279999999999999,9.67092,10.77844,0.36,22.81,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,13.36,-0.1,14.89,2026-03-04T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-03-04,XIAFX,Equity-Single-Country Equity,6.5600000000000005,125.475,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,149.664,True,True,False,False,True,False,,12.3,11.47,7.89,7.46,10.6,9.79,,,25.36,192570,,,,,,,13.18529,-9.88009,-0.29,-1.4,-0.88,2026-03-04T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-02-20T00:00:00
3,AEF,-0.057300000000000004,8.24742,8.74848,0.18,74.66,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,8.23,0.1,8.73,2026-03-04T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-03-04,XAEFX,Equity-Emerging Market Equity,8.28,334.15,,Quarterly,0.03145,0.18,15.0,,,,1.96,,386.45,True,True,True,False,True,False,,26.17,30.19,6.23,8.45,23.2,24.43,,,89.06,1576390,,,,,,,6.32926,-10.65036,2.52,2.87,2.96,2026-03-04T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2025-12-31T00:00:00
4,AGD,0.01,12.02003,11.90083,0.12,24.75,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.1,0.05,11.98,2026-03-04T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-03-04,XAGDX,Equity-Global Equity,1.6600000000000001,301.074,,Monthly,0.41014,0.12,20.0,,,,1.29,,303.114,True,True,True,False,True,False,,15.05,21.55,9.07,12.87,7.35,8.82,,,35.85,1277830,,,,,,,11.36335,0.18097000000000002,0.14,-0.3,-0.43,2026-03-04T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-02-20T00:00:00
5,FCO,0.0662,29.26829,27.45098,0.06999999999999999,14.05,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,3.06,0.05,2.87,2026-03-04T00:00:00,003013109,"abrdn Global Income Fund, Inc.",2026-03-04,XFCOX,Fixed Income - Taxable-Global Income,30.28,41.238,,Monthly,0.10196000000000001,0.06999999999999999,15.0,6.7676,,,4.85,,55.478,True,False,False,False,True,False,,12.13,-0.8,3.62,-2.35,3.08,16.97,,,-32.85,1165710,,,,,7.24,5.31,4.72786,52.32382,-0.91,0.68,0.09,2026-03-04T00:00:00,1992-02-28T00:00:00,2/28/1992,699235200,2026-02-20T00:00:00
6,ASGI,0.062,11.44343,10.77551,0.22,35.0,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,24.5,-0.31,23.07,2026-03-04T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-03-04,XAGIX,Fixed Income - Taxable-Global Income,0.79,774.746,,Monthly,0.2218,0.22,20.0,,,,2.16,,735.364,True,True,True,False,True,False,,15.87,26.04,11.53,16.4,11.96,15.33,,,58.69,1791380,,,,,,,20.79801,-1.72937,1.62,0.84,1.38,2026-03-04T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-02-20T00:00:00
7,AWP,0.0132,11.84211,11.68831,0.12,18.44,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,12.32,-0.04,12.16,2026-03-04T00:00:00,00302L207,abrdn Global Premier Properties,2026-03-04,XAWPX,Equity-Real Estate,7.8,368.85,,Monthly,0.02621,0.12,20.0,,,,2.27,,394.862,True,True,False,False,True,False,,10.21,12.99,3.13,5.79,12.09,11.26,,,18.56,1156950,,,,,,,11.72147,1.85206,-0.53,-0.41000000000000003,-0.49,2026-03-04T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-02-20T00:00:00
8,HQH,-0.0636,12.61261,13.46873,0.63,21.77,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.71,0.12,19.98,2026-03-04T00:00:00,87911J103,abrdn Healthcare Investors,2026-03-04,XHQHX,Equity-Sector Equity,1.1,1053.172,,Quarterly,-0.04542,0.63,10.0,,,,1.11,,1124.66,True,True,True,False,True,False,,12.61,15.13,5.17,5.46,1.62,4.33,,,26.38,1983060,,,,,,,17.30502,-8.51291,1.29,0.6,0.9,2026-03-04T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-02-20T00:00:00
9,THQ,0.034300000000000004,11.764710000000001,11.37441,0.18,0.61,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.99,0.01,18.36,2026-03-04T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-03-04,XTHQX,Equity-Sector Equity,22.82,786.898,,Monthly,-0.04983,0.18,20.0,4.0352,,,3.02,,985.792,True,True,True,False,True,False,,6.44,11.56,5.21,7.36,0.48,2.8200000000000003,,,3.4,1872240,,,,,7.72,,18.42038,-0.51976,1.34,1.01,1.65,2026-03-04T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-02-20T00:00:00
