,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
0,2023-07-10,JEQ,abrdn Japan Equity Fund,Equity-Asia Equity,5.82,6.79,-0.1429
1,2023-07-10,CHN,China Fund,Equity-Asia Equity,10.98,12.92,-0.1502
2,2023-07-10,IFN,The India Fund Inc,Equity-Asia Equity,16.31,16.61,-0.0181
3,2023-07-10,JOF,Japan Smaller Cap Fund,Equity-Asia Equity,7.25,8.65,-0.1618
4,2023-07-10,KF,Korea Fund,Equity-Asia Equity,22.49,26.15,-0.14
5,2023-07-10,IIF,Morgan Stanley India Investment,Equity-Asia Equity,21.64,26.55,-0.18489999999999998
6,2023-07-10,CAF,Morgan Stanley China A Share,Equity-Asia Equity,12.57,15.61,-0.19469999999999998
7,2023-07-10,TWN,Taiwan Fund,Equity-Asia Equity,31.5,38.38,-0.1793
8,2023-07-10,TDF,Templeton Dragon,Equity-Asia Equity,9.14,10.72,-0.1474
9,2023-07-10,IAE,Voya Asia Pacific High Div Eq Inc Fd,Equity-Asia Equity,5.96,6.96,-0.1437
10,2023-07-10,CEF,Sprott Physical Gold and Silver Trust,Equity-Commodities,18.05,19.0,-0.05
11,2023-07-10,PHYS,Sprott Physical Gold Trust Unit,Equity-Commodities,14.99,15.23,-0.0158
12,2023-07-10,PSLV,Sprott Physical Silver Trust Unit,Equity-Commodities,7.91,8.14,-0.028300000000000002
13,2023-07-10,SPPP,Sprott Physical Platinum &amp; Palladium Tr,Equity-Commodities,11.02,11.04,-0.0018
14,2023-07-10,DIAX,Nuveen Dow 30 Dynamic Overwrite,Equity-Covered-Call Funds,13.94,15.64,-0.10869999999999999
15,2023-07-10,NFJ,AllianzGI Div Interest &amp; Prem Common,Equity-Covered-Call Funds,12.22,14.18,-0.1382
16,2023-07-10,IGA,Voya Global Advantage and Premium Opp Fd,Equity-Covered-Call Funds,8.34,9.63,-0.134
17,2023-07-10,IGD,Voya Global Equity Dividend&amp;Prm Opp Fd,Equity-Covered-Call Funds,5.11,5.76,-0.1128
18,2023-07-10,MCN,Madison Covered Call &amp; Eq Strat,Equity-Covered-Call Funds,7.5600000000000005,7.23,0.0456
19,2023-07-10,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite,Equity-Covered-Call Funds,24.72,24.06,0.0274
20,2023-07-10,BXMX,Nuveen S&amp;P 500 Buy-Write Income,Equity-Covered-Call Funds,13.57,13.71,-0.0102
21,2023-07-10,SPXX,Nuveen S&amp;P 500 Dynamic Overwrite,Equity-Covered-Call Funds,15.56,16.13,-0.035300000000000005
22,2023-07-10,FFA,First Trust Enhanced Equity Income,Equity-Covered-Call Funds,17.63,17.96,-0.0184
23,2023-07-10,GNT,"GAMCO Natural Resources, Gold &amp; Inc Tr",Equity-Covered-Call Funds,4.99,6.02,-0.1711
24,2023-07-10,STK,Columbia Seligman Premium Technology Gr,Equity-Covered-Call Funds,29.8,27.67,0.077
25,2023-07-10,EOI,Eaton Vance Enhanced Equity Income,Equity-Covered-Call Funds,16.5,16.41,0.0055000000000000005
26,2023-07-10,EOS,Eaton Vance Enhanced Equity Income II,Equity-Covered-Call Funds,17.9,18.42,-0.028200000000000003
27,2023-07-10,ETY,Eaton Vance Tax-Managed Divrs Equity Inc,Equity-Covered-Call Funds,12.24,12.31,-0.0057
28,2023-07-10,ETB,Eaton Vance Tax-Managed Buy-Write Income,Equity-Covered-Call Funds,13.81,14.16,-0.024700000000000003
29,2023-07-10,ETV,Eaton Vance Tax-Managed Buy-Write Opp,Equity-Covered-Call Funds,13.0,13.16,-0.012199999999999999
30,2023-07-10,ETW,Eaton Vance Tx-Mgd Glbl Buy-Write Opp,Equity-Covered-Call Funds,8.17,8.95,-0.0872
31,2023-07-10,EXG,Eaton Vance Tax-Mgd Glb Divrs Equity Inc,Equity-Covered-Call Funds,7.85,8.58,-0.0851
32,2023-07-10,ETJ,Eaton Vance Risk-Mgd Divers Eq Inc,Equity-Covered-Call Funds,8.36,8.49,-0.015300000000000001
33,2023-07-10,BOE,BlackRock Enhanced Glbl Div Trust,Equity-Covered-Call Funds,9.98,11.47,-0.12990000000000002
34,2023-07-10,BDJ,BlackRock Enhanced Dividend Achievers,Equity-Covered-Call Funds,8.3,8.81,-0.0579
35,2023-07-10,BGY,BlackRock Enhanced Intl Div Trust,Equity-Covered-Call Funds,5.41,6.14,-0.1189
36,2023-07-10,CII,BlackRock Enhanced Capital and Income,Equity-Covered-Call Funds,18.6,19.09,-0.025700000000000004
37,2023-07-10,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.1,5.95,-0.1429
38,2023-07-10,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.21,8.37,0.10039999999999999
39,2023-07-10,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.1599,14.29,-0.289
40,2023-07-10,MXF,Mexico Fund,Equity-Emerging Market Equity,16.93,21.88,-0.2262
41,2023-07-10,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.03,5.9399999999999995,-0.1532
42,2023-07-10,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,11.8,13.73,-0.1406
43,2023-07-10,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.55,11.39,-0.16149999999999998
44,2023-07-10,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.32,4.81,-0.10189999999999999
45,2023-07-10,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.171,10.83,-0.1532
46,2023-07-10,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.29,17.17,-0.10949999999999999
47,2023-07-10,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,11.98,14.02,-0.14550000000000002
48,2023-07-10,EEA,European Equity Fund,Equity-Global Equity,8.4,9.84,-0.1463
49,2023-07-10,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,12.76,13.31,-0.041299999999999996
50,2023-07-10,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.41,11.39,-0.086
51,2023-07-10,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.65,5.31,-0.1243
52,2023-07-10,GLQ,Clough Global Equity,Equity-Global Equity,6.19,7.35,-0.1578
53,2023-07-10,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.48,18.18,-0.1485
54,2023-07-10,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,16.58,18.18,-0.08800000000000001
55,2023-07-10,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.21,9.38,-0.1247
56,2023-07-10,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.45,10.82,-0.1266
57,2023-07-10,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,39.18,37.41,0.0473
58,2023-07-10,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,19.6,20.72,-0.0541
59,2023-07-10,CEM,ClearBridge MLP and Midstream,Equity-MLP,34.75,40.93,-0.151
60,2023-07-10,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,30.01,34.81,-0.1379
61,2023-07-10,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,31.55,37.05,-0.1484
62,2023-07-10,FIF,First Trust Energy Infrastructure,Equity-MLP,14.45,16.93,-0.1465
63,2023-07-10,FEN,First Trust Energy Income And Growth,Equity-MLP,13.52,15.34,-0.1186
64,2023-07-10,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,7.72,9.1,-0.1516
65,2023-07-10,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.0,7.09,-0.1537
66,2023-07-10,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.35,9.84,-0.1514
67,2023-07-10,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.16,8.52,-0.15960000000000002
68,2023-07-10,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.78,7.83,-0.1341
69,2023-07-10,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,29.66,35.87,-0.17309999999999998
70,2023-07-10,NTG,Tortoise Midstream Energy Fund,Equity-MLP,34.63,40.87,-0.1527
71,2023-07-10,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,27.557,32.74,-0.1583
72,2023-07-10,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.62,10.97,-0.1231
