,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,MGF,-0.030699999999999998,8.02676,8.28129,0.02,1.82,15,Morningstar US CEF Investment Grade,2,abrdn Inc.,True,2.8981000000000003,0.06,2.99,2026-08-27T00:00:00,552939100,Aberdeen Government Markets Income,2026-08-27,XMGFX,Fixed Income - Taxable-Investment Grade,,94.45,,Monthly,0.04709,0.02,10.0,3.9638,0.0,6.55,0.8,,97.445,False,False,True,True,True,False,,3.06,3.14,-0.86,-1.3900000000000001,-1.21,-2.7800000000000002,,,-1.18,711820,,0.0,91.4686,,,5.93,2.97058,-4.85533,1.29,3.7800000000000002,3.41,2026-08-27T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2026-08-24T00:00:00
1,IFN,-0.09029999999999999,11.72742,12.89199,0.37,-9.02,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.48,0.01,12.62,2026-08-27T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-08-27,XIFNX,Equity-Asia Equity,0.28,489.644,,Quarterly,-0.05353,0.37,15.0,,,,1.36,,538.268,True,False,False,False,True,False,,3.87,0.15,1.99,2.06,-7.33,-8.75,,,-11.55,2066370,,,,,,,13.03847,-6.2102,-1.29,-0.32,-0.92,2026-08-27T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-08-24T00:00:00
2,MIN,-0.0467,9.33852,9.79592,0.02,2.62,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.45,0.01,2.57,2026-08-27T00:00:00,55273C107,Aberdeen Intermediate Income,2026-08-27,XMINX,Fixed Income - Taxable-Global Income,,278.806,,Monthly,0.04255,0.02,10.0,4.2949,0.0,3.24,0.73,,292.461,False,False,True,True,True,False,,4.52,4.16,1.04,0.38,0.14,-2.5700000000000003,,,-1.97,2321900,,0.0,97.167,,,3.34,2.55087,-4.72969,0.04,1.62,1.76,2026-08-27T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-08-24T00:00:00
3,MMT,-0.075,10.0,10.81081,0.04,2.94,13,Morningstar US CEF Global Income,72,MFS,True,4.44,-0.01,4.8,2026-08-27T00:00:00,552737108,Aberdeen Multi-Market Income,2026-08-27,XMMTX,Fixed Income - Taxable-Global Income,26.91,515.011,,Monthly,0.1389,0.04,10.0,6.0294,,,2.86,,556.769,True,False,True,False,True,False,,6.93,6.96,2.68,1.3,-0.63,-2.2800000000000002,,,1.49,1351760,,,95.7664,,6.68,5.35,4.60773,-7.55757,0.05,1.29,0.71,2026-08-27T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-08-24T00:00:00
4,MFM,-0.0786,6.15385,6.67904,0.03,9.06,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.39,0.02,5.85,2026-08-27T00:00:00,552738106,Aberdeen Municipal Income,2026-08-27,XMFMX,Fixed Income - Municipal-Municipal,37.63,535.927,,Monthly,0.13078,0.03,10.0,5.1801,,,2.83,,581.664,True,False,True,False,False,False,,4.3,5.16,-0.9500000000000001,-1.4,1.34,2.21,,,10.66,1460320,22.29,,95.5991,,12.81,8.98,5.41639,-9.35313,1.43,0.73,1.08,2026-08-27T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-08-24T00:00:00
5,FAX,-0.038900000000000004,13.04348,13.57094,0.16499999999999998,2.95,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.59,0.01,15.18,2026-08-27T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-08-27,XFAPX,Fixed Income - Taxable-Global Income,39.5,637.164,,Monthly,0.50096,0.16499999999999998,10.0,6.3451,,,4.22,,662.93,True,False,True,False,True,False,,4.08,8.64,-1.31,0.15,-1.43,2.06,,,2.39,1779730,,,,,7.68,4.68,15.21082,-5.29001,0.79,0.66,1.0,2026-08-27T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-08-24T00:00:00
6,IAF,-0.087,9.51734,10.42442,0.35,6.24,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,13.43,-0.04,14.71,2026-08-27T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-08-27,XIAFX,Equity-Single-Country Equity,7.07,128.691,,Quarterly,0.10818,0.35,10.125,,,,1.9900000000000002,,140.957,True,True,True,False,True,False,,9.49,9.71,5.18,2.86,6.37,4.34,,,6.75,217890,,,,,,,13.08169,-10.02641,0.92,3.01,2.44,2026-08-27T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-08-24T00:00:00
7,AEF,-0.09759999999999999,8.80383,9.7561,0.22999999999999998,61.77,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.43,-0.13,10.45,2026-08-27T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-08-27,XAEFX,Equity-Emerging Market Equity,6.04,382.871,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,424.285,True,True,False,False,True,False,,24.92,28.04,8.06,9.11,33.93,32.17,,,61.34,1456650,,,,,,,7.94613,-9.39955,-0.26,-0.16,-0.28,2026-08-27T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-06-23T00:00:00
8,AGD,0.031200000000000002,11.82266,11.46497,0.12,23.85,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.56,0.2,12.18,2026-08-27T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-08-27,XAGDX,Equity-Global Equity,0.68,328.75,,Monthly,0.29668,0.12,20.0,,,,1.29,,318.803,True,True,True,False,True,False,,13.86,20.4,7.68,10.32,11.5,11.76,,,21.4,1205350,,,,,,,12.10828,1.95096,0.27,2.47,1.54,2026-08-27T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-08-24T00:00:00
9,ASGI,0.1437,12.12121,10.59815,0.22,18.23,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,24.91,0.33,21.78,2026-08-27T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-08-27,XAGIX,Fixed Income - Taxable-Global Income,0.99,787.875,,Monthly,0.08556,0.22,20.0,,,,2.16,,688.876,True,True,True,False,True,False,,12.73,22.75,8.65,13.33,10.45,14.65,,,26.58,1760810,,,,,,,22.70023,3.26659,2.74,1.6800000000000002,2.24,2026-08-27T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-08-24T00:00:00
10,AWP,0.0174,12.52174,12.307690000000001,0.12,20.12,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.7,-0.09,11.5,2026-08-27T00:00:00,00302L207,abrdn Global Premier Properties,2026-08-27,XAWPX,Equity-Real Estate,10.71,361.011,,Monthly,0.10017000000000001,0.12,20.0,,,,2.27,,354.84,True,False,True,False,True,False,,12.68,15.88,1.4100000000000001,2.75,13.15,12.48,,,19.08,1246360,,,,,,,11.80875,1.22143,0.45,1.4100000000000001,1.31,2026-08-27T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-08-24T00:00:00
11,HQH,-0.038200000000000005,10.95436,11.38913,0.6599999999999999,49.72,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,23.18,-0.21,24.1,2026-08-27T00:00:00,87911J103,abrdn Healthcare Investors,2026-08-27,XHQHX,Equity-Sector Equity,1.1,1344.11,,Quarterly,-0.06102,0.6599999999999999,10.0,,,,1.11,,1397.457,True,True,True,False,True,False,,17.26,22.71,7.54,7.64,18.43,22.69,,,57.82,1821340,,,,,,,19.47429,-7.33033,1.55,1.07,1.24,2026-08-27T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-08-24T00:00:00
