,Date,Ticker,Fund Name,Category,Share Price,NAV,Premium / Discount
0,2023-07-21,JEQ,abrdn Japan Equity Fund,Equity-Asia Equity,5.921,6.84,-0.1344
1,2023-07-21,IFN,The India Fund Inc,Equity-Asia Equity,17.07,16.95,0.0070999999999999995
2,2023-07-21,JOF,Japan Smaller Cap Fund,Equity-Asia Equity,7.3009,8.7,-0.16079999999999997
3,2023-07-21,KF,Korea Fund,Equity-Asia Equity,23.288,27.49,-0.1577
4,2023-07-21,IIF,Morgan Stanley India Investment,Equity-Asia Equity,22.27,27.28,-0.1837
5,2023-07-21,CAF,Morgan Stanley China A Share,Equity-Asia Equity,12.74,15.83,-0.19519999999999998
6,2023-07-21,TDF,Templeton Dragon,Equity-Asia Equity,9.22,10.82,-0.1479
7,2023-07-21,IAE,Voya Asia Pacific High Div Eq Inc Fd,Equity-Asia Equity,6.15,7.15,-0.1399
8,2023-07-21,TWN,Taiwan Fund,Equity-Asia Equity,33.4,40.75,-0.19190000000000002
9,2023-07-21,CHN,China Fund,Equity-Asia Equity,11.16,13.11,-0.1503
10,2023-07-21,CEF,Sprott Physical Gold and Silver Trust,Equity-Commodities,18.66,19.73,-0.050199999999999995
11,2023-07-21,PHYS,Sprott Physical Gold Trust Unit,Equity-Commodities,15.29,15.57,-0.0154
12,2023-07-21,PSLV,Sprott Physical Silver Trust Unit,Equity-Commodities,8.42,8.71,-0.029900000000000003
13,2023-07-21,SPPP,Sprott Physical Platinum &amp; Palladium Tr,Equity-Commodities,11.35,11.37,-0.015
14,2023-07-21,IGD,Voya Global Equity Dividend&amp;Prm Opp Fd,Equity-Covered-Call Funds,5.18,5.91,-0.1235
15,2023-07-21,STK,Columbia Seligman Premium Technology Gr,Equity-Covered-Call Funds,30.06,28.13,0.06860000000000001
16,2023-07-21,EOI,Eaton Vance Enhanced Equity Income,Equity-Covered-Call Funds,16.66,16.76,-0.006
17,2023-07-21,EOS,Eaton Vance Enhanced Equity Income II,Equity-Covered-Call Funds,18.15,18.77,-0.033
18,2023-07-21,ETY,Eaton Vance Tax-Managed Divrs Equity Inc,Equity-Covered-Call Funds,12.56,12.54,0.0016
19,2023-07-21,ETB,Eaton Vance Tax-Managed Buy-Write Income,Equity-Covered-Call Funds,13.81,14.28,-0.0329
20,2023-07-21,ETV,Eaton Vance Tax-Managed Buy-Write Opp,Equity-Covered-Call Funds,13.08,13.23,-0.0113
21,2023-07-21,ETW,Eaton Vance Tx-Mgd Glbl Buy-Write Opp,Equity-Covered-Call Funds,8.28,9.12,-0.09210000000000002
22,2023-07-21,EXG,Eaton Vance Tax-Mgd Glb Divrs Equity Inc,Equity-Covered-Call Funds,7.98,8.82,-0.09519999999999999
23,2023-07-21,ETJ,Eaton Vance Risk-Mgd Divers Eq Inc,Equity-Covered-Call Funds,8.34,8.61,-0.031400000000000004
24,2023-07-21,BOE,BlackRock Enhanced Glbl Div Trust,Equity-Covered-Call Funds,10.16,11.75,-0.1353
25,2023-07-21,BDJ,BlackRock Enhanced Dividend Achievers,Equity-Covered-Call Funds,8.33,8.99,-0.07339999999999999
26,2023-07-21,BGY,BlackRock Enhanced Intl Div Trust,Equity-Covered-Call Funds,5.48,6.26,-0.1246
27,2023-07-21,CII,BlackRock Enhanced Capital and Income,Equity-Covered-Call Funds,18.68,19.34,-0.0341
28,2023-07-21,MCN,Madison Covered Call &amp; Eq Strat,Equity-Covered-Call Funds,7.57,7.38,0.025700000000000004
29,2023-07-21,QQQX,Nuveen NASDAQ 100 Dynamic Overwrite,Equity-Covered-Call Funds,24.6,24.39,0.0041
30,2023-07-21,BXMX,Nuveen S&amp;P 500 Buy-Write Income,Equity-Covered-Call Funds,13.56,13.9,-0.0245
31,2023-07-21,SPXX,Nuveen S&amp;P 500 Dynamic Overwrite,Equity-Covered-Call Funds,15.83,16.47,-0.038900000000000004
32,2023-07-21,FFA,First Trust Enhanced Equity Income,Equity-Covered-Call Funds,17.91,18.52,-0.0329
33,2023-07-21,GNT,"GAMCO Natural Resources, Gold &amp; Inc Tr",Equity-Covered-Call Funds,5.18,6.21,-0.1659
34,2023-07-21,IGA,Voya Global Advantage and Premium Opp Fd,Equity-Covered-Call Funds,8.47,9.83,-0.1414
35,2023-07-21,NFJ,AllianzGI Div Interest &amp; Prem Common,Equity-Covered-Call Funds,12.63,14.69,-0.147
36,2023-07-21,DIAX,Nuveen Dow 30 Dynamic Overwrite,Equity-Covered-Call Funds,14.25,16.08,-0.11630000000000001
37,2023-07-21,IHD,Voya Emerging Markets High Div Eq Fd,Equity-Emerging Market Equity,5.26,6.11,-0.1391
38,2023-07-21,EMF,Templeton Emerging Markets,Equity-Emerging Market Equity,12.18,14.03,-0.1319
39,2023-07-21,MXE,Mexico Equity &amp; Income,Equity-Emerging Market Equity,10.45,14.43,-0.2758
40,2023-07-21,AEF,abrdn Emerging Markets Equity Inc,Equity-Emerging Market Equity,5.275,6.12,-0.1381
41,2023-07-21,CEE,The Central and Eastern Europe Fund,Equity-Emerging Market Equity,9.0,8.92,0.009000000000000001
42,2023-07-21,MXF,Mexico Fund,Equity-Emerging Market Equity,17.3237,21.93,-0.21109999999999998
43,2023-07-21,LGI,Lazard Global Total Return and Income,Equity-Global Equity,15.68,17.86,-0.12210000000000001
44,2023-07-21,GGZ,Gabelli Global Small &amp; Mid Cap Value Tru,Equity-Global Equity,12.21,14.49,-0.1573
45,2023-07-21,EEA,European Equity Fund,Equity-Global Equity,8.78,10.33,-0.15
46,2023-07-21,FDEU,First Trust Dynamic Europe Equity Income,Equity-Global Equity,13.58,14.2,-0.0437
47,2023-07-21,HEQ,John Hancock Hedged Equity &amp; Income Fund,Equity-Global Equity,10.89,11.69,-0.0684
48,2023-07-21,HTY,JH Tax Advantaged Global Shareholder Yld,Equity-Global Equity,4.86,5.5,-0.1164
49,2023-07-21,CPZ,Calamos L/S Equity &amp; Dynamic Inc Trust,Equity-Global Equity,15.77,18.34,-0.1401
50,2023-07-21,GLQ,Clough Global Equity,Equity-Global Equity,6.3,7.43,-0.1521
51,2023-07-21,ETG,Eaton Vance Tax Adv Global Dividend Inc,Equity-Global Equity,17.18,18.88,-0.09
52,2023-07-21,AOD,abrdn Total Dynamic Dividend,Equity-Global Equity,8.36,9.65,-0.13369999999999999
53,2023-07-21,AGD,abrdn Global Dynamic Dividend,Equity-Global Equity,9.64,11.13,-0.13390000000000002
54,2023-07-21,IDE,Voya Infrastructure Industrials&amp;Matls Fd,Equity-Global Equity,9.99,11.7,-0.1462
55,2023-07-21,RGT,Royce Global ValueTrust Fund,Equity-Global Equity,9.43,11.21,-0.1588
56,2023-07-21,EOD,Allspring Global Dividend Opp Fd,Equity-Global Equity,4.48,4.98,-0.10640000000000001
57,2023-07-21,NTG,Tortoise Midstream Energy Fund,Equity-MLP,35.44,42.51,-0.1613
58,2023-07-21,TTP,Tortoise Pipeline &amp; Energy,Equity-MLP,28.7,34.01,-0.159
59,2023-07-21,SRV,NXG Cushing Midstream Energy Fund,Equity-MLP,39.61,38.38,0.032
60,2023-07-21,CTR,ClearBridge MLP and Midstream TR,Equity-MLP,32.7,38.25,-0.1427
61,2023-07-21,CEN,Center Coast Brookfield MLP &amp; NRG Inf Fd,Equity-MLP,20.35,21.29,-0.044199999999999996
62,2023-07-21,CEM,ClearBridge MLP and Midstream,Equity-MLP,35.68,42.7,-0.15539999999999998
63,2023-07-21,FIF,First Trust Energy Infrastructure,Equity-MLP,15.53,17.69,-0.12210000000000001
64,2023-07-21,FEN,First Trust Energy Income And Growth,Equity-MLP,14.1,15.58,-0.095
65,2023-07-21,FEI,First Trust MLP and Energy Income Fund,Equity-MLP,8.1,9.4,-0.1383
66,2023-07-21,FPL,First Trust New Opps MLP &amp; Energy Fund,Equity-MLP,6.29,7.4,-0.15
67,2023-07-21,KYN,Kayne Anderson Energy Infrastructure,Equity-MLP,8.65,10.15,-0.1478
68,2023-07-21,KMF,Kayne Anderson NextGen Energy&amp;Infras,Equity-MLP,7.4,8.87,-0.16570000000000001
69,2023-07-21,NML,NB Energy Infra and Income Fund Inc,Equity-MLP,6.93,8.05,-0.1391
70,2023-07-21,EMO,ClearBridge Energy Midstream Opportunity,Equity-MLP,31.28,36.1,-0.1341
71,2023-07-21,TYG,Tortoise Energy Infrastructure Corp.,Equity-MLP,30.86,37.08,-0.1761
72,2023-07-21,PGZ,Principal Real Estate Income Fund,Equity-Real Estate,9.645,11.15,-0.135
73,2023-07-21,IGR,CBRE Global Real Estate Income,Equity-Real Estate,5.45,6.13,-0.1109
74,2023-07-21,RQI,Cohen &amp; Steers Qual Inc Realty,Equity-Real Estate,11.97,12.89,-0.07139999999999999
75,2023-07-21,RFI,Cohen &amp; Steers Total Return,Equity-Real Estate,11.79,11.89,-0.0084
76,2023-07-21,RNP,Cohen &amp; Steers REIT &amp; Preferred Inc Fd,Equity-Real Estate,19.37,20.34,-0.04769999999999999
77,2023-07-21,RLTY,Cohen &amp; Steers Real Estate Opp &amp; Inc Fd,Equity-Real Estate,14.07,16.37,-0.1405
78,2023-07-21,AWP,abrdn Global Premier Properties,Equity-Real Estate,4.02,4.34,-0.0737
79,2023-07-21,JRS,Nuveen Real Estate Income,Equity-Real Estate,7.68,8.76,-0.1233
80,2023-07-21,NRO,Neuberger Real Estate Securities Income,Equity-Real Estate,3.09,3.52,-0.1222
81,2023-07-21,MEGI,MainStay CBRE Glb Infra Megatr Term,Equity-Sector Equity,14.14,16.58,-0.1472
82,2023-07-21,MFD,MQ/FT Global Infrast Util Div&amp;Inc,Equity-Sector Equity,8.145,9.28,-0.1223
83,2023-07-21,GGT,Gabelli Multimedia,Equity-Sector Equity,6.67,4.15,0.6072
84,2023-07-21,GUT,Gabelli Utility Trust,Equity-Sector Equity,6.97,3.34,1.0868
85,2023-07-21,GGN,GAMCO Global Gold Natural Resources&amp;Inc,Equity-Sector Equity,3.7800000000000002,3.98,-0.050300000000000004
86,2023-07-21,GLU,Gabelli Global Utility &amp; Income,Equity-Sector Equity,14.73,16.01,-0.08
87,2023-07-21,GRX,Gabelli Healthcare &amp; Wellness Trust,Equity-Sector Equity,10.12,12.28,-0.1759
88,2023-07-21,TEAF,Ecofin Sustainable and Social Impact,Equity-Sector Equity,12.76,15.81,-0.18489999999999998
89,2023-07-21,FGB,First Trust Spec Finance &amp; Fincl Opp,Equity-Sector Equity,3.42,3.92,-0.1276
90,2023-07-21,PEO,Adams Natural Resources Fund,Equity-Sector Equity,21.66,25.57,-0.15289999999999998
91,2023-07-21,BUI,"BlackRock Util, Infra &amp; Power Opp",Equity-Sector Equity,23.34,23.35,-0.0004
