,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,MGF,-0.0533,8.0,8.4507,0.02,1.82,15,Morningstar US CEF Investment Grade,2,abrdn Inc.,True,2.84,0.01,3.0,2026-08-26T00:00:00,552939100,Aberdeen Government Markets Income,2026-08-26,XMGFX,Fixed Income - Taxable-Investment Grade,,92.556,,Monthly,0.04709,0.02,10.0,3.9638,0.0,6.55,0.8,,97.771,False,False,False,True,True,False,,3.06,3.14,-0.86,-1.3900000000000001,-1.21,-2.7800000000000002,,,-1.18,700790,,0.0,91.4686,,,5.93,2.97127,-4.8556,-0.35000000000000003,1.32,0.81,2026-08-26T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2026-08-24T00:00:00
1,IFN,-0.0933,11.6996,12.90323,0.37,-9.02,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.47,-0.09,12.65,2026-08-26T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-08-26,XIFNX,Equity-Asia Equity,0.28,489.218,,Quarterly,-0.05353,0.37,15.0,,,,1.36,,539.547,True,False,False,False,True,False,,3.87,0.15,1.99,2.06,-7.33,-8.75,,,-11.55,2065350,,,,,,,13.05245,-6.19628,-1.43,-0.6900000000000001,-1.07,2026-08-26T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-08-24T00:00:00
2,MIN,-0.0506,9.33852,9.83607,0.02,2.62,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.44,-0.01,2.57,2026-08-26T00:00:00,55273C107,Aberdeen Intermediate Income,2026-08-26,XMINX,Fixed Income - Taxable-Global Income,,277.668,,Monthly,0.04255,0.02,10.0,4.2949,0.0,3.24,0.73,,292.461,False,False,False,True,True,False,,4.52,4.16,1.04,0.38,0.14,-2.5700000000000003,,,-1.97,2321770,,0.0,97.167,,,3.34,2.55179,-4.72016,-0.21,1.19,1.27,2026-08-26T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-08-24T00:00:00
3,MMT,-0.0729,10.0,10.78652,0.04,2.94,13,Morningstar US CEF Global Income,72,MFS,True,4.45,0.03,4.8,2026-08-26T00:00:00,552737108,Aberdeen Multi-Market Income,2026-08-26,XMMTX,Fixed Income - Taxable-Global Income,26.91,516.171,,Monthly,0.1389,0.04,10.0,6.0294,,,2.86,,761.769,True,False,True,False,True,False,,6.93,6.96,2.68,1.3,-0.63,-2.2800000000000002,,,1.49,1345830,,,95.7664,,6.68,5.35,4.60876,-7.55533,0.25,1.56,0.91,2026-08-26T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-08-24T00:00:00
4,MFM,-0.0836,6.14334,6.7039100000000005,0.03,9.06,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.37,0.0,5.86,2026-08-26T00:00:00,552738106,Aberdeen Municipal Income,2026-08-26,XMFMX,Fixed Income - Municipal-Municipal,37.63,533.938,,Monthly,0.13078,0.03,10.0,5.1801,,,2.83,,934.159,True,False,True,False,False,False,,4.3,5.16,-0.9500000000000001,-1.4,1.34,2.21,,,10.66,1455580,22.29,,95.5991,,12.81,8.98,5.41539,-9.36071,0.96,0.24,0.6,2026-08-26T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-08-24T00:00:00
5,FAX,-0.0395,13.04348,13.58025,0.16499999999999998,2.95,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.58,-0.02,15.18,2026-08-26T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-08-26,XFAPX,Fixed Income - Taxable-Global Income,39.5,636.727,,Monthly,0.50096,0.16499999999999998,10.0,6.3451,,,4.22,,1095.73,True,False,True,False,True,False,,4.08,8.64,-1.31,0.15,-1.43,2.06,,,2.39,1781010,,,,,7.68,4.68,15.21718,-5.28477,0.75,0.62,0.9500000000000001,2026-08-26T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-08-24T00:00:00
6,IAF,-0.0892,9.46586,10.39347,0.35,6.24,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,13.47,0.08,14.79,2026-08-26T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-08-26,XIAFX,Equity-Single-Country Equity,7.07,129.075,,Quarterly,0.10818,0.35,10.125,,,,1.9900000000000002,,152.508,True,True,True,False,True,False,,9.49,9.71,5.18,2.86,6.37,4.34,,,6.75,218000,,,,,,,13.08299,-10.02935,0.76,3.0,2.26,2026-08-26T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-08-24T00:00:00
7,AEF,-0.07629999999999999,8.88889,9.62343,0.22999999999999998,61.77,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.56,-0.09,10.35,2026-08-26T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-08-26,XAEFX,Equity-Emerging Market Equity,6.04,388.15,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,447.225,True,True,True,False,True,False,,24.92,28.04,8.06,9.11,33.93,32.17,,,61.34,1455830,,,,,,,7.9336400000000005,-9.39918,1.25,1.71,1.02,2026-08-26T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-06-23T00:00:00
8,AGD,0.0148,11.82266,11.65049,0.12,23.85,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.36,0.02,12.18,2026-08-26T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-08-26,XAGDX,Equity-Global Equity,0.68,323.515,,Monthly,0.29668,0.12,20.0,,,,1.29,,320.996,True,True,False,False,True,False,,13.86,20.4,7.68,10.32,11.5,11.76,,,21.4,1200900,,,,,,,12.10533,1.9570400000000001,-0.11,0.9,0.65,2026-08-26T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-08-24T00:00:00
9,ASGI,0.12140000000000001,12.0438,10.74044,0.22,18.23,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,24.58,-0.07,21.92,2026-08-26T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-08-26,XAGIX,Fixed Income - Taxable-Global Income,0.99,777.437,,Monthly,0.08556,0.22,20.0,,,,2.16,,700.213,True,True,True,False,True,False,,12.73,22.75,8.65,13.33,10.45,14.65,,,26.58,1764590,,,,,,,22.68387,3.20658,2.23,1.26,1.74,2026-08-26T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-08-24T00:00:00
10,AWP,0.0164,12.41379,12.21374,0.12,20.12,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.79,0.03,11.6,2026-08-26T00:00:00,00302L207,abrdn Global Premier Properties,2026-08-26,XAWPX,Equity-Real Estate,10.71,363.788,,Monthly,0.10017000000000001,0.12,20.0,,,,2.27,,400.87,True,False,True,False,True,False,,12.68,15.88,1.4100000000000001,2.75,13.15,12.48,,,19.08,1244990,,,,,,,11.8099,1.22662,0.36,1.3,1.21,2026-08-26T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-08-24T00:00:00
11,HQH,-0.0359,10.88211,11.28687,0.6599999999999999,49.72,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,23.39,-0.22,24.26,2026-08-26T00:00:00,87911J103,abrdn Healthcare Investors,2026-08-26,XHQHX,Equity-Sector Equity,1.1,1356.287,,Quarterly,-0.06102,0.6599999999999999,10.0,,,,1.11,,1406.734,True,True,True,False,True,False,,17.26,22.71,7.54,7.64,18.43,22.69,,,57.82,1823180,,,,,,,19.4482,-7.3443000000000005,1.6600000000000001,1.19,1.37,2026-08-26T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-08-24T00:00:00
