,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,MGF,-0.0644,8.13559,8.69565,0.02,0.91,15,Morningstar US CEF Investment Grade,2,abrdn Inc.,True,2.76,-0.01,2.95,2026-09-14T00:00:00,552939100,Aberdeen Government Markets Income,2026-09-14,XMGFX,Fixed Income - Taxable-Investment Grade,,89.949,,Monthly,0.04709,0.02,10.0,3.9638,0.0,6.55,0.8,,96.141,False,False,False,True,True,False,,3.37,3.99,-0.73,-0.9500000000000001,-0.88,-0.01,,,0.37,729450,,0.0,91.4686,,,5.93,2.95864,-4.90995,-1.12,-0.56,-0.64,2026-09-14T00:00:00,1987-05-28T00:00:00,5/28/1987,549158400,2026-08-24T00:00:00
1,IFN,-0.1016,11.93548,13.28546,0.37,-6.55,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.14,-0.01,12.4,2026-09-14T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-09-14,XIFNX,Equity-Asia Equity,0.28,475.143,,Quarterly,-0.02842,0.37,15.0,,,,1.36,,528.884,True,False,False,False,True,False,,4.79,1.1400000000000001,0.03,0.76,-6.53,-7.32,,,-10.28,2045820,,,,,,,12.86985,-6.37969,-1.65,-1.58,-1.44,2026-09-14T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-08-24T00:00:00
2,MIN,-0.0787,9.44882,10.25641,0.02,1.52,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,2.34,0.01,2.54,2026-09-14T00:00:00,55273C107,Aberdeen Intermediate Income,2026-09-14,XMINX,Fixed Income - Taxable-Global Income,,266.288,,Monthly,0.04255,0.02,10.0,4.2949,0.0,3.24,0.73,,289.048,False,False,False,True,True,False,,4.51,4.98,1.06,0.73,0.14,-0.96,,,-1.06,2390800,,0.0,97.167,,,3.34,2.5371,-4.90679,-1.9,-2.24,-2.01,2026-09-14T00:00:00,1988-03-17T00:00:00,3/17/1988,574560000,2026-08-24T00:00:00
3,MMT,-0.0764,10.19108,11.03448,0.04,2.71,13,Morningstar US CEF Global Income,72,MFS,True,4.35,0.03,4.71,2026-09-14T00:00:00,552737108,Aberdeen Multi-Market Income,2026-09-14,XMMTX,Fixed Income - Taxable-Global Income,27.28,504.572,,Monthly,0.1389,0.04,10.0,6.0294,,,2.86,,751.329,True,False,False,False,True,False,,7.49,9.29,2.75,1.16,0.2,2.73,,,3.26,1415630,,,95.7664,,7.33,5.35,4.59183,-7.59099,-0.05,0.61,0.44,2026-09-14T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-08-24T00:00:00
4,MFM,-0.09519999999999999,6.34921,7.01754,0.03,7.66,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.13,-0.05,5.67,2026-09-14T00:00:00,552738106,Aberdeen Municipal Income,2026-09-14,XMFMX,Fixed Income - Municipal-Municipal,38.4,510.075,,Monthly,0.13078,0.03,10.0,5.1801,,,2.83,,915.267,True,False,False,False,False,False,,4.91,8.2,-0.93,-1.09,0.99,3.17,,,9.88,1533560,22.29,,95.5991,,14.38,8.98,5.41823,-9.29705,-0.22,-1.78,-0.54,2026-09-14T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-08-24T00:00:00
5,FAX,-0.059699999999999996,12.06434,12.82965,0.15,2.55,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.03,-0.39,14.92,2026-09-14T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-09-14,XFAPX,Fixed Income - Taxable-Global Income,39.91,612.708,,Monthly,0.50096,0.15,10.0,6.3451,,,4.22,,1084.376,True,False,False,False,True,False,,5.85,10.95,-1.3,0.9400000000000001,0.3,4.65,,,2.34,1769590,,,,,7.76,4.68,15.12205,-5.37492,-0.36,-1.67,-0.78,2026-09-14T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-08-24T00:00:00
6,IAF,-0.07919999999999999,9.99286,10.85271,0.35,6.03,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.9,-0.06,14.01,2026-09-14T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-09-14,XIAFX,Equity-Single-Country Equity,7.44,123.613,,Quarterly,0.10818,0.35,10.125,,,,1.9900000000000002,,145.033,True,False,True,False,True,False,,12.29,14.26,5.23,4.51,9.95,11.63,,,7.01,221160,,,,,,,13.0551,-10.00729,1.42,2.25,2.59,2026-09-14T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-08-24T00:00:00
7,AEF,-0.0453,10.24631,10.73271,0.26,67.28,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.69,-0.23,10.15,2026-09-14T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-09-14,XAEFX,Equity-Emerging Market Equity,6.15,393.428,,Quarterly,0.0453,0.26,15.0,,,,1.8599999999999999,,439.104,True,True,True,False,True,False,,29.65,34.6,8.77,10.88,40.8,43.76,,,73.48,1454670,,,,,,,8.10866,-9.25627,3.04,2.73,2.56,2026-09-14T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-06-23T00:00:00
8,AGD,0.005,12.11102,12.05021,0.12,21.53,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,11.95,-0.01,11.89,2026-09-14T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-09-14,XAGDX,Equity-Global Equity,0.7000000000000001,312.783,,Monthly,0.29668,0.12,20.0,,,,1.29,,313.406,True,False,False,False,True,False,,15.6,23.74,7.67,10.42,12.78,16.12,,,17.32,1179090,,,,,,,12.10625,1.6298400000000002,-0.27,-0.14,0.06,2026-09-14T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-08-24T00:00:00
9,ASGI,-0.0599,12.35377,13.14087,0.22,17.64,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,20.09,-2.12,21.37,2026-09-14T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-09-14,XAGIX,Fixed Income - Taxable-Global Income,1.01,635.424,,Monthly,0.08556,0.22,20.0,,,,2.16,,682.817,True,False,False,False,True,False,,14.21,22.61,8.09,12.34,10.5,8.88,,,23.02,1797040,,,,,,,22.77996,3.45075,-2.37,-2.5700000000000003,-2.56,2026-09-14T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-08-24T00:00:00
10,AWP,0.0055000000000000005,13.13869,13.06715,0.12,9.75,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.02,-0.13,10.96,2026-09-14T00:00:00,00302L207,abrdn Global Premier Properties,2026-09-14,XAWPX,Equity-Real Estate,11.27,340.029,,Monthly,0.10017000000000001,0.12,20.0,,,,2.27,,381.122,True,False,False,False,True,False,,12.66,15.05,0.19,1.8399999999999999,8.64,8.74,,,8.83,1241050,,,,,,,11.779630000000001,1.1349,-0.56,-0.77,-0.15,2026-09-14T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-08-24T00:00:00
