,Ticker,Premium / Discount,DistributionRateNAV,DistributionRatePrice,DistributionAmtUSD,ReturnOnNAV,CategoryId,Category,SponsorId,SponsorName,IsManagedDistribution,Share Price,PriceChange,NAV,NAVPublished,Cusip,Fund Name,Date,NavTicker,Strategy,LeverageRatioPercentage,MarketCapUSDm,UNIIPerShare,DistributionFrequency,EarningsPerShare,CurrentDistribution,InceptionPrice,AverageCoupon,AMTPercentage,AverageWeightedMaturity,ExpenseRatio,BaselineExpense,TotalAssetsUSDm,IsLeveraged,IsPriceBelow52WkAvg,IsDiscountBelow52WkAvg,IsAMTPct,IsManaged,Term,AvgWtdDurationLevAdj,Yr3RetOnNav,Yr3RetOnPrice,Yr5RetOnNav,Yr5RetOnPrice,YTDRetOnNav,YTDRetOnPrice,SinceInceptionRetOnNav,SinceInceptionRetOnPrice,ReturnOnPrice,AvgDailyVolume,CallableYr1Pct,PrerefundedPercentage,AvgBondPrice,AvgWtdDurationNonLevAdj,EffDurationLevAdj,EffDurationNonLevAdj,Price52WkAvg,Discount52WkAvg,ZScore1Yr,ZScore3M,ZScore6M,ZScoreDate,InceptionDate,InceptionDateString,InceptionDateUnixTimestamp,DistributionDate
0,IFN,-0.08070000000000001,12.46006,13.55343,0.38999999999999996,-16.57,1,Morningstar US CEF Asia Equity,1,abrdn Asia Limited,True,11.51,-0.17,12.52,2026-06-23T00:00:00,454089103,"Aberdeen India Fund, Inc",2026-06-23,XIFNX,Equity-Asia Equity,0.28,490.924,,Quarterly,-0.05353,0.38999999999999996,15.0,,,,1.36,,534.002,True,False,False,False,True,False,,4.25,2.58,1.87,2.63,-12.64,-12.25,,,-19.68,1975540,,,,,,,13.79609,-5.60999,-1.38,-0.8200000000000001,-1.21,2026-06-23T00:00:00,1994-02-23T00:00:00,2/23/1994,761961600,2026-05-21T00:00:00
1,MMT,-0.084,8.07541,8.81611,0.03284,7.26,13,Morningstar US CEF Global Income,71,MFS,True,4.47,-0.02,4.88,2026-06-23T00:00:00,552737108,Aberdeen Multi-Market Income,2026-06-23,XMMTX,Fixed Income - Taxable-Global Income,14.37,518.491,,Monthly,0.13822,0.03284,10.0,5.7198,,,2.86,,661.048,True,False,False,False,True,False,,8.55,9.81,3.31,1.8,0.9500000000000001,1.24,,,7.13,897850,,,97.5435,,6.83,,4.65473,-7.28026,-1.3900000000000001,-0.62,-1.02,2026-06-23T00:00:00,1987-03-12T00:00:00,3/12/1987,542505600,2026-06-08T00:00:00
2,MFM,-0.0814,5.9800699999999996,6.50995,0.03,9.36,21,Morningstar US CEF Municipal,2,abrdn Inc.,False,5.53,0.0,6.02,2026-06-23T00:00:00,552738106,Aberdeen Municipal Income,2026-06-23,XMFMX,Fixed Income - Municipal-Municipal,32.76,422.524,,Monthly,0.13056,0.03,10.0,5.1532,,,2.83,,684.063,True,True,True,False,False,False,,5.09,7.04,-0.3,-1.18,2.37,2.04,,,11.73,1282420,19.0,,96.6202,,12.56,9.02,5.35405,-9.72549,1.75,1.51,1.25,2026-06-23T00:00:00,1986-11-25T00:00:00,11/25/1986,533260800,2026-06-23T00:00:00
3,FAX,-0.0528,13.06931,13.79791,0.16499999999999998,5.14,13,Morningstar US CEF Global Income,1,abrdn Asia Limited,True,14.35,-0.14,15.15,2026-06-23T00:00:00,003009867,abrdn Asia-Pacific Income Fund Inc,2026-06-23,XFAPX,Fixed Income - Taxable-Global Income,40.09,626.683,,Monthly,0.50096,0.16499999999999998,10.0,6.4069,,,4.22,,1104.42,True,False,False,False,True,False,,5.77,9.71,-1.48,0.63,-0.29,2.24,,,8.3,1815590,,,,,7.54,4.71,15.50057,-5.17528,-0.06,0.53,0.25,2026-06-23T00:00:00,1986-04-24T00:00:00,4/24/1986,514684800,2026-06-23T00:00:00
4,IAF,-0.1017,10.45752,11.64107,0.36,8.37,9,Morningstar US CEF Single Country Equity,1,abrdn Asia Limited,True,12.37,0.02,13.77,2026-06-23T00:00:00,003011111,abrdn Australia Equity Fund Inc,2026-06-23,XIAFX,Equity-Single-Country Equity,6.93,118.534,,Quarterly,0.07433000000000001,0.36,10.125,,,,1.9900000000000002,,141.769,True,False,False,False,True,False,,11.65,13.59,5.22,3.31,4.61,5.0,,,10.91,221120,,,,,,,13.22366,-9.94644,-0.16,0.9500000000000001,-0.19,2026-06-23T00:00:00,1985-12-12T00:00:00,12/12/1985,503193600,2026-05-21T00:00:00
5,AEF,-0.1467,8.88031,9.70464,0.22999999999999998,90.35,4,Morningstar US CEF Emerging Market Equity,3,abrdn Investments Limited,True,9.48,-0.55,10.36,2026-06-23T00:00:00,00301W105,abrdn Emerging Markets ex-China Fund,2026-06-23,XAEFX,Equity-Emerging Market Equity,6.03,384.901,,Quarterly,0.00111,0.22999999999999998,15.0,,,,1.8599999999999999,,447.631,True,True,False,False,True,False,,32.73,37.11,9.02,10.91,44.87,44.77,,,102.6,1515170,,,,,,,7.39326,-9.54602,0.73,0.31,0.3,2026-06-23T00:00:00,1989-09-25T00:00:00,9/25/1989,622684800,2026-06-23T00:00:00
6,AGD,0.0277,12.08054,11.7551,0.12,28.0,5,Morningstar US CEF Global Equity,3,abrdn Investments Limited,True,12.25,-0.16,11.92,2026-06-23T00:00:00,00302M106,abrdn Global Dynamic Dividend,2026-06-23,XAGDX,Equity-Global Equity,1.5899999999999999,319.955,,Monthly,0.41014,0.12,20.0,,,,1.29,,316.361,True,True,True,False,True,False,,16.34,23.87,7.77,10.92,11.55,12.88,,,36.37,1215250,,,,,,,11.95153,2.01786,0.17,1.19,0.74,2026-06-23T00:00:00,2006-07-26T00:00:00,7/26/2006,1153872000,2026-06-23T00:00:00
7,ASGI,0.0023,12.5,12.47176,0.22999999999999998,19.79,13,Morningstar US CEF Global Income,2,abrdn Inc.,True,22.13,-0.32,22.08,2026-06-23T00:00:00,00326W106,abrdn Global Infrastructure Income Fund,2026-06-23,XAGIX,Fixed Income - Taxable-Global Income,0.98,699.946,,Monthly,0.08556,0.22999999999999998,20.0,,,,2.16,,705.274,True,False,False,False,True,False,,14.87,26.04,8.48,13.36,9.81,13.29,,,39.72,1735700,,,,,,,22.16345,1.53042,-0.4,-0.86,-1.05,2026-06-23T00:00:00,2020-07-28T00:00:00,7/28/2020,1595894400,2026-06-23T00:00:00
8,AWP,-0.006,12.39243,12.46753,0.12,13.29,7,Morningstar US CEF Real Estate,2,abrdn Inc.,True,11.55,-0.05,11.62,2026-06-23T00:00:00,00302L207,abrdn Global Premier Properties,2026-06-23,XAWPX,Equity-Real Estate,7.97,353.771,,Monthly,0.02621,0.12,20.0,,,,2.27,,386.717,True,False,False,False,True,False,,10.86,15.1,-0.05,0.8200000000000001,8.17,6.92,,,11.76,1198110,,,,,,,11.76442,1.38928,-1.6400000000000001,-1.0,-1.16,2026-06-23T00:00:00,2007-04-26T00:00:00,4/26/2007,1177545600,2026-06-23T00:00:00
9,HQH,-0.0708,11.07078,11.91406,0.61,43.6,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,20.48,0.26,22.04,2026-06-23T00:00:00,87911J103,abrdn Healthcare Investors,2026-06-23,XHQHX,Equity-Sector Equity,1.1,1187.646,,Quarterly,-0.06102,0.61,10.0,,,,1.11,,1278.113,True,True,True,False,True,False,,14.33,19.85,6.91,6.97,7.36,12.3,,,48.53,1754900,,,,,,,18.33287,-7.77999,0.34,-0.65,-0.18,2026-06-23T00:00:00,1987-04-23T00:00:00,4/23/1987,546134400,2026-05-21T00:00:00
10,THQ,0.0123,11.5942,11.45281,0.18,13.51,8,Morningstar US CEF Sector Equity,2,abrdn Inc.,True,18.86,-0.03,18.63,2026-06-23T00:00:00,879105104,abrdn Healthcare Opportunities Fund,2026-06-23,XTHQX,Equity-Sector Equity,22.56,781.899,,Monthly,-0.03549,0.18,20.0,4.3426,,,3.02,,997.364,True,True,True,False,True,False,,5.21,11.83,2.93,4.38,-2.01,2.65,,,15.25,1831320,,,,,7.72,,18.11251,-0.54576,0.58,-0.14,-0.22,2026-06-23T00:00:00,2014-07-28T00:00:00,7/28/2014,1406505600,2026-06-23T00:00:00
11,ACP,-0.0673,16.90909,18.12865,0.0775,7.9,19,Morningstar US CEF Senior Loans,3,abrdn Investments Limited,True,5.13,-0.11,5.5,2026-06-23T00:00:00,003057106,abrdn Income Credit Strategies Fund,2026-06-23,XACPX,Fixed Income - Taxable-Senior Loans,29.39,672.393,,Monthly,0.24096,0.0775,20.0,8.1019,,,3.94,,1020.889,True,False,False,False,True,False,,10.37,10.51,1.76,0.65,3.52,6.41,,,8.62,5462740,,,98.032,,4.42,3.29,5.56728,-4.83329,-1.19,-0.88,-1.08,2026-06-23T00:00:00,2011-01-27T00:00:00,1/27/2011,1296086400,2026-06-23T00:00:00
